latitude,longitude,altitude,geometry,lat,lon,scoring_category,score,GEOID
33.5965,-84.901059,,Point,33.5965,-84.901059,Quality Education Score,0,13097080406
33.5965,-84.891059,,Point,33.5965,-84.891059,Quality Education Score,0,13097080406
33.5965,-84.881059,,Point,33.5965,-84.881059,Quality Education Score,0,13097080406
33.5965,-84.871059,,Point,33.5965,-84.871059,Quality Education Score,0,13097080406
33.5965,-84.861059,,Point,33.5965,-84.861059,Quality Education Score,0,13097080406
33.5965,-84.851059,,Point,33.5965,-84.851059,Quality Education Score,0,13097080406
33.5965,-84.841059,,Point,33.5965,-84.841059,Quality Education Score,0,13097080406
33.5965,-84.831059,,Point,33.5965,-84.831059,Quality Education Score,0,13097080406
33.5965,-84.821059,,Point,33.5965,-84.821059,Quality Education Score,0,13097080406
33.5965,-84.811059,,Point,33.5965,-84.811059,Quality Education Score,0,13097080406
33.5965,-84.801059,,Point,33.5965,-84.801059,Quality Education Score,0,13097080406
33.5965,-84.791059,,Point,33.5965,-84.791059,Quality Education Score,0,13121010402
33.5965,-84.781059,,Point,33.5965,-84.781059,Quality Education Score,0,13121010402
33.5965,-84.771059,,Point,33.5965,-84.771059,Quality Education Score,0,13121010402
33.5965,-84.761059,,Point,33.5965,-84.761059,Quality Education Score,0,13121010402
33.5965,-84.751059,,Point,33.5965,-84.751059,Quality Education Score,0,13121010402
33.5965,-84.741059,,Point,33.5965,-84.741059,Quality Education Score,0,13121010402
33.5965,-84.731059,,Point,33.5965,-84.731059,Quality Education Score,0,13121010402
33.5965,-84.721059,,Point,33.5965,-84.721059,Quality Education Score,0,13121010402
33.5965,-84.711059,,Point,33.5965,-84.711059,Quality Education Score,0,13121010402
33.5965,-84.701059,,Point,33.5965,-84.701059,Quality Education Score,0,13121010402
33.5965,-84.691059,,Point,33.5965,-84.691059,Quality Education Score,0,13121010402
33.5965,-84.681059,,Point,33.5965,-84.681059,Quality Education Score,0,13121010402
33.5965,-84.671059,,Point,33.5965,-84.671059,Quality Education Score,0,13121010402
33.5965,-84.661059,,Point,33.5965,-84.661059,Quality Education Score,0,13121010309
33.5965,-84.651059,,Point,33.5965,-84.651059,Quality Education Score,0,13121010520
33.5965,-84.631059,,Point,33.5965,-84.631059,Quality Education Score,0,13121010536
33.5965,-84.641059,,Point,33.5965,-84.641059,Quality Education Score,0,13121010309
33.5965,-84.621059,,Point,33.5965,-84.621059,Quality Education Score,0,13121010536
33.5965,-84.611059,,Point,33.5965,-84.611059,Quality Education Score,0,13121010536
33.5965,-84.601059,,Point,33.5965,-84.601059,Quality Education Score,0,13121010536
33.5965,-84.591059,,Point,33.5965,-84.591059,Quality Education Score,0,13121010526
33.5965,-84.581059,,Point,33.5965,-84.581059,Quality Education Score,0,13121010527
33.5965,-84.571059,,Point,33.5965,-84.571059,Quality Education Score,0,13121010527
33.5965,-84.561059,,Point,33.5965,-84.561059,Quality Education Score,0,13121010526
33.5965,-84.551059,,Point,33.5965,-84.551059,Quality Education Score,0,13121010526
33.5965,-84.541059,,Point,33.5965,-84.541059,Quality Education Score,0,13121010523
33.5965,-84.531059,,Point,33.5965,-84.531059,Quality Education Score,0,13121010523
33.5965,-84.521059,,Point,33.5965,-84.521059,Quality Education Score,0,13121010529
33.5965,-84.511059,,Point,33.5965,-84.511059,Quality Education Score,0,13121010529
33.5965,-84.501059,,Point,33.5965,-84.501059,Quality Education Score,0,13121010529
33.5965,-84.491059,,Point,33.5965,-84.491059,Quality Education Score,0,13121010522
33.5965,-84.481059,,Point,33.5965,-84.481059,Quality Education Score,0,13121010522
33.5965,-84.471059,,Point,33.5965,-84.471059,Quality Education Score,0,13121010522
33.5965,-84.461059,,Point,33.5965,-84.461059,Quality Education Score,0,13121010508
33.5965,-84.451059,,Point,33.5965,-84.451059,Quality Education Score,0,13063040203
33.5965,-84.441059,,Point,33.5965,-84.441059,Quality Education Score,0,13063040204
33.5965,-84.431059,,Point,33.5965,-84.431059,Quality Education Score,0,13063040510
33.5965,-84.421059,,Point,33.5965,-84.421059,Quality Education Score,0,13063040531
33.5965,-84.411059,,Point,33.5965,-84.411059,Quality Education Score,0,13063040532
33.5965,-84.401059,,Point,33.5965,-84.401059,Quality Education Score,0,13063040522
33.5965,-84.391059,,Point,33.5965,-84.391059,Quality Education Score,0,13063040202
33.5965,-84.381059,,Point,33.5965,-84.381059,Quality Education Score,0,13063040306
33.5965,-84.371059,,Point,33.5965,-84.371059,Quality Education Score,0,13063040307
33.5965,-84.361059,,Point,33.5965,-84.361059,Quality Education Score,0,13063040307
33.5965,-84.351059,,Point,33.5965,-84.351059,Quality Education Score,0,13063040307
33.5965,-84.341059,,Point,33.5965,-84.341059,Quality Education Score,0,13063040418
33.5965,-84.331059,,Point,33.5965,-84.331059,Quality Education Score,0,13063040419
33.5965,-84.321059,,Point,33.5965,-84.321059,Quality Education Score,0,13063040419
33.5965,-84.311059,,Point,33.5965,-84.311059,Quality Education Score,0,13063040409
33.5965,-84.301059,,Point,33.5965,-84.301059,Quality Education Score,0,13063040409
33.5965,-84.291059,,Point,33.5965,-84.291059,Quality Education Score,0,13063040420
33.5965,-84.281059,,Point,33.5965,-84.281059,Quality Education Score,0,13063040420
33.5965,-84.271059,,Point,33.5965,-84.271059,Quality Education Score,0,13063040420
33.5965,-84.261059,,Point,33.5965,-84.261059,Quality Education Score,0,13063040421
33.5965,-84.251059,,Point,33.5965,-84.251059,Quality Education Score,0,13063040421
33.5965,-84.151059,,Point,33.5965,-84.151059,Quality Education Score,0,13247060403
33.5965,-84.141059,,Point,33.5965,-84.141059,Quality Education Score,0,13247060403
33.5965,-84.131059,,Point,33.5965,-84.131059,Quality Education Score,0,13247060403
33.5965,-84.121059,,Point,33.5965,-84.121059,Quality Education Score,0,13247060403
33.5965,-84.111059,,Point,33.5965,-84.111059,Quality Education Score,0,13247060403
33.5965,-84.101059,,Point,33.5965,-84.101059,Quality Education Score,0,13247060408
33.5965,-84.091059,,Point,33.5965,-84.091059,Quality Education Score,0,13247060408
33.5965,-84.081059,,Point,33.5965,-84.081059,Quality Education Score,0,13247060409
33.5965,-84.071059,,Point,33.5965,-84.071059,Quality Education Score,0,13247060409
33.5965,-84.061059,,Point,33.5965,-84.061059,Quality Education Score,0,13247060411
33.5965,-84.051059,,Point,33.5965,-84.051059,Quality Education Score,0,13247060411
33.5965,-84.041059,,Point,33.5965,-84.041059,Quality Education Score,0,13247060411
33.5965,-84.031059,,Point,33.5965,-84.031059,Quality Education Score,0,13247060411
33.5965,-84.021059,,Point,33.5965,-84.021059,Quality Education Score,0,13247060411
33.5965,-84.011059,,Point,33.5965,-84.011059,Quality Education Score,0,13247060410
33.5965,-84.001059,,Point,33.5965,-84.001059,Quality Education Score,0,13247060410
33.5965,-83.991059,,Point,33.5965,-83.991059,Quality Education Score,0,13247060313
33.5965,-83.981059,,Point,33.5965,-83.981059,Quality Education Score,0,13247060313
33.6065,-84.901059,,Point,33.6065,-84.901059,Quality Education Score,0,13097080405
33.6065,-84.891059,,Point,33.6065,-84.891059,Quality Education Score,0,13097080406
33.6065,-84.881059,,Point,33.6065,-84.881059,Quality Education Score,0,13097080406
33.6065,-84.861059,,Point,33.6065,-84.861059,Quality Education Score,0,13097080406
33.6065,-84.871059,,Point,33.6065,-84.871059,Quality Education Score,0,13097080406
33.6065,-84.851059,,Point,33.6065,-84.851059,Quality Education Score,0,13097080406
33.6065,-84.841059,,Point,33.6065,-84.841059,Quality Education Score,0,13097080406
33.6065,-84.831059,,Point,33.6065,-84.831059,Quality Education Score,0,13097080406
33.6065,-84.821059,,Point,33.6065,-84.821059,Quality Education Score,0,13097080406
33.6065,-84.811059,,Point,33.6065,-84.811059,Quality Education Score,0,13097080406
33.6065,-84.801059,,Point,33.6065,-84.801059,Quality Education Score,0,13097080406
33.6065,-84.791059,,Point,33.6065,-84.791059,Quality Education Score,0,13097080406
33.6065,-84.781059,,Point,33.6065,-84.781059,Quality Education Score,0,13097080507
33.6065,-84.771059,,Point,33.6065,-84.771059,Quality Education Score,0,13121010402
33.6065,-84.761059,,Point,33.6065,-84.761059,Quality Education Score,0,13121010402
33.6065,-84.751059,,Point,33.6065,-84.751059,Quality Education Score,0,13121010402
33.6065,-84.741059,,Point,33.6065,-84.741059,Quality Education Score,0,13121010402
33.6065,-84.731059,,Point,33.6065,-84.731059,Quality Education Score,0,13121010402
33.6065,-84.721059,,Point,33.6065,-84.721059,Quality Education Score,0,13121010402
33.6065,-84.711059,,Point,33.6065,-84.711059,Quality Education Score,0,13121010402
33.6065,-84.701059,,Point,33.6065,-84.701059,Quality Education Score,0,13121010402
33.6065,-84.691059,,Point,33.6065,-84.691059,Quality Education Score,0,13121010309
33.6065,-84.681059,,Point,33.6065,-84.681059,Quality Education Score,0,13121010309
33.6065,-84.671059,,Point,33.6065,-84.671059,Quality Education Score,0,13121010309
33.6065,-84.661059,,Point,33.6065,-84.661059,Quality Education Score,0,13121010309
33.6065,-84.651059,,Point,33.6065,-84.651059,Quality Education Score,0,13121010309
33.6065,-84.631059,,Point,33.6065,-84.631059,Quality Education Score,0,13121010309
33.6065,-84.641059,,Point,33.6065,-84.641059,Quality Education Score,0,13121010309
33.6065,-84.621059,,Point,33.6065,-84.621059,Quality Education Score,0,13121010309
33.6065,-84.611059,,Point,33.6065,-84.611059,Quality Education Score,0,13121010536
33.6065,-84.601059,,Point,33.6065,-84.601059,Quality Education Score,0,13121010536
33.6065,-84.591059,,Point,33.6065,-84.591059,Quality Education Score,0,13121010536
33.6065,-84.581059,,Point,33.6065,-84.581059,Quality Education Score,0,13121010526
33.6065,-84.571059,,Point,33.6065,-84.571059,Quality Education Score,0,13121010526
33.6065,-84.561059,,Point,33.6065,-84.561059,Quality Education Score,0,13121010526
33.6065,-84.551059,,Point,33.6065,-84.551059,Quality Education Score,0,13121010526
33.6065,-84.541059,,Point,33.6065,-84.541059,Quality Education Score,0,13121010526
33.6065,-84.531059,,Point,33.6065,-84.531059,Quality Education Score,0,13121010523
33.6065,-84.521059,,Point,33.6065,-84.521059,Quality Education Score,0,13121010529
33.6065,-84.511059,,Point,33.6065,-84.511059,Quality Education Score,0,13121010529
33.6065,-84.501059,,Point,33.6065,-84.501059,Quality Education Score,0,13121010529
33.6065,-84.491059,,Point,33.6065,-84.491059,Quality Education Score,0,13121010529
33.6065,-84.481059,,Point,33.6065,-84.481059,Quality Education Score,0,13121010522
33.6065,-84.471059,,Point,33.6065,-84.471059,Quality Education Score,0,13121010521
33.6065,-84.461059,,Point,33.6065,-84.461059,Quality Education Score,0,13121010521
33.6065,-84.451059,,Point,33.6065,-84.451059,Quality Education Score,0,13063040203
33.6065,-84.441059,,Point,33.6065,-84.441059,Quality Education Score,0,13063040204
33.6065,-84.431059,,Point,33.6065,-84.431059,Quality Education Score,0,13063040202
33.6065,-84.421059,,Point,33.6065,-84.421059,Quality Education Score,0,13063040202
33.6065,-84.411059,,Point,33.6065,-84.411059,Quality Education Score,0,13063040202
33.6065,-84.401059,,Point,33.6065,-84.401059,Quality Education Score,0,13063040202
33.6065,-84.391059,,Point,33.6065,-84.391059,Quality Education Score,0,13063040306
33.6065,-84.381059,,Point,33.6065,-84.381059,Quality Education Score,0,13063040306
33.6065,-84.371059,,Point,33.6065,-84.371059,Quality Education Score,0,13063040308
33.6065,-84.361059,,Point,33.6065,-84.361059,Quality Education Score,0,13063040407
33.6065,-84.351059,,Point,33.6065,-84.351059,Quality Education Score,0,13063040407
33.6065,-84.341059,,Point,33.6065,-84.341059,Quality Education Score,0,13063040407
33.6065,-84.331059,,Point,33.6065,-84.331059,Quality Education Score,0,13063040407
33.6065,-84.321059,,Point,33.6065,-84.321059,Quality Education Score,0,13063040407
33.6065,-84.311059,,Point,33.6065,-84.311059,Quality Education Score,0,13063040407
33.6065,-84.301059,,Point,33.6065,-84.301059,Quality Education Score,0,13063040410
33.6065,-84.291059,,Point,33.6065,-84.291059,Quality Education Score,0,13063040410
33.6065,-84.281059,,Point,33.6065,-84.281059,Quality Education Score,0,13063040421
33.6065,-84.271059,,Point,33.6065,-84.271059,Quality Education Score,0,13063040421
33.6065,-84.261059,,Point,33.6065,-84.261059,Quality Education Score,0,13063040421
33.6065,-84.151059,,Point,33.6065,-84.151059,Quality Education Score,0,13247060403
33.6065,-84.141059,,Point,33.6065,-84.141059,Quality Education Score,0,13247060403
33.6065,-84.131059,,Point,33.6065,-84.131059,Quality Education Score,0,13247060403
33.6065,-84.121059,,Point,33.6065,-84.121059,Quality Education Score,0,13247060403
33.6065,-84.111059,,Point,33.6065,-84.111059,Quality Education Score,0,13247060403
33.6065,-84.101059,,Point,33.6065,-84.101059,Quality Education Score,0,13247060403
33.6065,-84.091059,,Point,33.6065,-84.091059,Quality Education Score,0,13247060403
33.6065,-84.081059,,Point,33.6065,-84.081059,Quality Education Score,0,13247060403
33.6065,-84.061059,,Point,33.6065,-84.061059,Quality Education Score,0,13247060411
33.6065,-84.071059,,Point,33.6065,-84.071059,Quality Education Score,0,13247060403
33.6065,-84.051059,,Point,33.6065,-84.051059,Quality Education Score,0,13247060411
33.6065,-84.041059,,Point,33.6065,-84.041059,Quality Education Score,0,13247060411
33.6065,-84.031059,,Point,33.6065,-84.031059,Quality Education Score,0,13247060411
33.6065,-84.021059,,Point,33.6065,-84.021059,Quality Education Score,0,13247060410
33.6065,-84.011059,,Point,33.6065,-84.011059,Quality Education Score,0,13247060410
33.6065,-83.991059,,Point,33.6065,-83.991059,Quality Education Score,0,13247060313
33.6065,-84.001059,,Point,33.6065,-84.001059,Quality Education Score,0,13247060313
33.6065,-83.981059,,Point,33.6065,-83.981059,Quality Education Score,0,13247060313
33.6165,-84.901059,,Point,33.6165,-84.901059,Quality Education Score,0,13097080405
33.6165,-84.871059,,Point,33.6165,-84.871059,Quality Education Score,0,13097080406
33.6165,-84.891059,,Point,33.6165,-84.891059,Quality Education Score,0,13097080405
33.6165,-84.881059,,Point,33.6165,-84.881059,Quality Education Score,0,13097080405
33.6165,-84.861059,,Point,33.6165,-84.861059,Quality Education Score,0,13097080406
33.6165,-84.851059,,Point,33.6165,-84.851059,Quality Education Score,0,13097080406
33.6165,-84.841059,,Point,33.6165,-84.841059,Quality Education Score,0,13097080405
33.6165,-84.831059,,Point,33.6165,-84.831059,Quality Education Score,0,13097080405
33.6165,-84.821059,,Point,33.6165,-84.821059,Quality Education Score,0,13097080406
33.6165,-84.811059,,Point,33.6165,-84.811059,Quality Education Score,0,13097080406
33.6165,-84.801059,,Point,33.6165,-84.801059,Quality Education Score,0,13097080406
33.6165,-84.791059,,Point,33.6165,-84.791059,Quality Education Score,0,13097080406
33.6165,-84.781059,,Point,33.6165,-84.781059,Quality Education Score,0,13097080507
33.6165,-84.771059,,Point,33.6165,-84.771059,Quality Education Score,0,13097080507
33.6165,-84.761059,,Point,33.6165,-84.761059,Quality Education Score,0,13121010402
33.6165,-84.751059,,Point,33.6165,-84.751059,Quality Education Score,0,13121010402
33.6165,-84.741059,,Point,33.6165,-84.741059,Quality Education Score,0,13121010402
33.6165,-84.731059,,Point,33.6165,-84.731059,Quality Education Score,0,13121010402
33.6165,-84.721059,,Point,33.6165,-84.721059,Quality Education Score,0,13121010402
33.6165,-84.711059,,Point,33.6165,-84.711059,Quality Education Score,0,13121010309
33.6165,-84.701059,,Point,33.6165,-84.701059,Quality Education Score,0,13121010309
33.6165,-84.691059,,Point,33.6165,-84.691059,Quality Education Score,0,13121010309
33.6165,-84.681059,,Point,33.6165,-84.681059,Quality Education Score,0,13121010309
33.6165,-84.661059,,Point,33.6165,-84.661059,Quality Education Score,0,13121010309
33.6165,-84.671059,,Point,33.6165,-84.671059,Quality Education Score,0,13121010309
33.6165,-84.651059,,Point,33.6165,-84.651059,Quality Education Score,0,13121010309
33.6165,-84.641059,,Point,33.6165,-84.641059,Quality Education Score,0,13121010309
33.6165,-84.631059,,Point,33.6165,-84.631059,Quality Education Score,0,13121010309
33.6165,-84.621059,,Point,33.6165,-84.621059,Quality Education Score,0,13121010309
33.6165,-84.611059,,Point,33.6165,-84.611059,Quality Education Score,0,13121010315
33.6165,-84.601059,,Point,33.6165,-84.601059,Quality Education Score,0,13121010315
33.6165,-84.591059,,Point,33.6165,-84.591059,Quality Education Score,0,13121010536
33.6165,-84.581059,,Point,33.6165,-84.581059,Quality Education Score,0,13121010536
33.6165,-84.571059,,Point,33.6165,-84.571059,Quality Education Score,0,13121010526
33.6165,-84.561059,,Point,33.6165,-84.561059,Quality Education Score,0,13121010526
33.6165,-84.551059,,Point,33.6165,-84.551059,Quality Education Score,0,13121010526
33.6165,-84.541059,,Point,33.6165,-84.541059,Quality Education Score,0,13121010526
33.6165,-84.531059,,Point,33.6165,-84.531059,Quality Education Score,0,13121010526
33.6165,-84.521059,,Point,33.6165,-84.521059,Quality Education Score,0,13121010530
33.6165,-84.511059,,Point,33.6165,-84.511059,Quality Education Score,0,13121010529
33.6165,-84.501059,,Point,33.6165,-84.501059,Quality Education Score,0,13121010530
33.6165,-84.491059,,Point,33.6165,-84.491059,Quality Education Score,0,13121010529
33.6165,-84.481059,,Point,33.6165,-84.481059,Quality Education Score,0,13121010522
33.6165,-84.471059,,Point,33.6165,-84.471059,Quality Education Score,0,13121010604
33.6165,-84.461059,,Point,33.6165,-84.461059,Quality Education Score,0,13121010604
33.6165,-84.451059,,Point,33.6165,-84.451059,Quality Education Score,0,13063040203
33.6165,-84.441059,,Point,33.6165,-84.441059,Quality Education Score,0,13063980000
33.6165,-84.431059,,Point,33.6165,-84.431059,Quality Education Score,0,13063040202
33.6165,-84.421059,,Point,33.6165,-84.421059,Quality Education Score,0,13063040202
33.6165,-84.411059,,Point,33.6165,-84.411059,Quality Education Score,0,13063040202
33.6165,-84.401059,,Point,33.6165,-84.401059,Quality Education Score,0,13063040202
33.6165,-84.391059,,Point,33.6165,-84.391059,Quality Education Score,0,13063040306
33.6165,-84.381059,,Point,33.6165,-84.381059,Quality Education Score,0,13063040308
33.6165,-84.371059,,Point,33.6165,-84.371059,Quality Education Score,0,13063040308
33.6165,-84.361059,,Point,33.6165,-84.361059,Quality Education Score,0,13063040308
33.6165,-84.351059,,Point,33.6165,-84.351059,Quality Education Score,0,13063040310
33.6165,-84.341059,,Point,33.6165,-84.341059,Quality Education Score,0,13063040410
33.6165,-84.331059,,Point,33.6165,-84.331059,Quality Education Score,0,13063040410
33.6165,-84.321059,,Point,33.6165,-84.321059,Quality Education Score,0,13063040410
33.6165,-84.311059,,Point,33.6165,-84.311059,Quality Education Score,0,13063040410
33.6165,-84.301059,,Point,33.6165,-84.301059,Quality Education Score,0,13063040410
33.6165,-84.291059,,Point,33.6165,-84.291059,Quality Education Score,0,13063040410
33.6165,-84.281059,,Point,33.6165,-84.281059,Quality Education Score,0,13063040421
33.6165,-84.271059,,Point,33.6165,-84.271059,Quality Education Score,0,13063040421
33.6165,-84.161059,,Point,33.6165,-84.161059,Quality Education Score,0,13247060403
33.6165,-84.151059,,Point,33.6165,-84.151059,Quality Education Score,0,13247060403
33.6165,-84.141059,,Point,33.6165,-84.141059,Quality Education Score,0,13247060403
33.6165,-84.131059,,Point,33.6165,-84.131059,Quality Education Score,0,13247060403
33.6165,-84.121059,,Point,33.6165,-84.121059,Quality Education Score,0,13247060403
33.6165,-84.111059,,Point,33.6165,-84.111059,Quality Education Score,0,13247060403
33.6165,-84.101059,,Point,33.6165,-84.101059,Quality Education Score,0,13247060403
33.6165,-84.091059,,Point,33.6165,-84.091059,Quality Education Score,0,13247060403
33.6165,-84.081059,,Point,33.6165,-84.081059,Quality Education Score,0,13247060403
33.6165,-84.071059,,Point,33.6165,-84.071059,Quality Education Score,0,13247060403
33.6165,-84.061059,,Point,33.6165,-84.061059,Quality Education Score,0,13247060403
33.6165,-84.051059,,Point,33.6165,-84.051059,Quality Education Score,0,13247060411
33.6165,-84.041059,,Point,33.6165,-84.041059,Quality Education Score,0,13247060411
33.6165,-84.031059,,Point,33.6165,-84.031059,Quality Education Score,0,13247060411
33.6165,-84.021059,,Point,33.6165,-84.021059,Quality Education Score,0,13247060311
33.6165,-84.011059,,Point,33.6165,-84.011059,Quality Education Score,0,13247060312
33.6165,-83.991059,,Point,33.6165,-83.991059,Quality Education Score,0,13247060314
33.6165,-84.001059,,Point,33.6165,-84.001059,Quality Education Score,0,13247060312
33.6165,-83.981059,,Point,33.6165,-83.981059,Quality Education Score,0,13247060314
33.6165,-83.971059,,Point,33.6165,-83.971059,Quality Education Score,0,13247060306
33.6265,-84.901059,,Point,33.6265,-84.901059,Quality Education Score,0,13097080405
33.6265,-84.891059,,Point,33.6265,-84.891059,Quality Education Score,0,13097080405
33.6265,-84.881059,,Point,33.6265,-84.881059,Quality Education Score,0,13097080405
33.6265,-84.861059,,Point,33.6265,-84.861059,Quality Education Score,0,13097080405
33.6265,-84.871059,,Point,33.6265,-84.871059,Quality Education Score,0,13097080405
33.6265,-84.851059,,Point,33.6265,-84.851059,Quality Education Score,0,13097080405
33.6265,-84.831059,,Point,33.6265,-84.831059,Quality Education Score,0,13097080405
33.6265,-84.841059,,Point,33.6265,-84.841059,Quality Education Score,0,13097080405
33.6265,-84.811059,,Point,33.6265,-84.811059,Quality Education Score,0,13097080405
33.6265,-84.821059,,Point,33.6265,-84.821059,Quality Education Score,0,13097080405
33.6265,-84.801059,,Point,33.6265,-84.801059,Quality Education Score,0,13097080405
33.6265,-84.791059,,Point,33.6265,-84.791059,Quality Education Score,0,13097080507
33.6265,-84.781059,,Point,33.6265,-84.781059,Quality Education Score,0,13097080507
33.6265,-84.771059,,Point,33.6265,-84.771059,Quality Education Score,0,13097080507
33.6265,-84.761059,,Point,33.6265,-84.761059,Quality Education Score,0,13097080507
33.6265,-84.741059,,Point,33.6265,-84.741059,Quality Education Score,0,13097080514
33.6265,-84.751059,,Point,33.6265,-84.751059,Quality Education Score,0,13121010402
33.6265,-84.731059,,Point,33.6265,-84.731059,Quality Education Score,0,13121010309
33.6265,-84.711059,,Point,33.6265,-84.711059,Quality Education Score,0,13121010309
33.6265,-84.721059,,Point,33.6265,-84.721059,Quality Education Score,0,13121010309
33.6265,-84.701059,,Point,33.6265,-84.701059,Quality Education Score,0,13121010309
33.6265,-84.691059,,Point,33.6265,-84.691059,Quality Education Score,0,13121010309
33.6265,-84.661059,,Point,33.6265,-84.661059,Quality Education Score,0,13121010309
33.6265,-84.681059,,Point,33.6265,-84.681059,Quality Education Score,0,13121010309
33.6265,-84.671059,,Point,33.6265,-84.671059,Quality Education Score,0,13121010309
33.6265,-84.651059,,Point,33.6265,-84.651059,Quality Education Score,0,13121010309
33.6265,-84.641059,,Point,33.6265,-84.641059,Quality Education Score,0,13121010309
33.6265,-84.631059,,Point,33.6265,-84.631059,Quality Education Score,0,13121010309
33.6265,-84.621059,,Point,33.6265,-84.621059,Quality Education Score,0,13121010309
33.6265,-84.611059,,Point,33.6265,-84.611059,Quality Education Score,0,13121010315
33.6265,-84.591059,,Point,33.6265,-84.591059,Quality Education Score,0,13121010315
33.6265,-84.581059,,Point,33.6265,-84.581059,Quality Education Score,0,13121010308
33.6265,-84.601059,,Point,33.6265,-84.601059,Quality Education Score,0,13121010315
33.6265,-84.571059,,Point,33.6265,-84.571059,Quality Education Score,0,13121010308
33.6265,-84.561059,,Point,33.6265,-84.561059,Quality Education Score,0,13121010307
33.6265,-84.551059,,Point,33.6265,-84.551059,Quality Education Score,0,13121010307
33.6265,-84.531059,,Point,33.6265,-84.531059,Quality Education Score,0,13121010526
33.6265,-84.541059,,Point,33.6265,-84.541059,Quality Education Score,0,13121010526
33.6265,-84.521059,,Point,33.6265,-84.521059,Quality Education Score,0,13121010530
33.6265,-84.491059,,Point,33.6265,-84.491059,Quality Education Score,0,13121011306
33.6265,-84.501059,,Point,33.6265,-84.501059,Quality Education Score,0,13121011306
33.6265,-84.511059,,Point,33.6265,-84.511059,Quality Education Score,0,13121010530
33.6265,-84.481059,,Point,33.6265,-84.481059,Quality Education Score,0,13121010604
33.6265,-84.471059,,Point,33.6265,-84.471059,Quality Education Score,0,13121010604
33.6265,-84.451059,,Point,33.6265,-84.451059,Quality Education Score,0,13063980000
33.6265,-84.461059,,Point,33.6265,-84.461059,Quality Education Score,0,13121010604
33.6265,-84.431059,,Point,33.6265,-84.431059,Quality Education Score,0,13063980000
33.6265,-84.441059,,Point,33.6265,-84.441059,Quality Education Score,0,13063980000
33.6265,-84.421059,,Point,33.6265,-84.421059,Quality Education Score,0,13063980000
33.6265,-84.411059,,Point,33.6265,-84.411059,Quality Education Score,0,13063040202
33.6265,-84.401059,,Point,33.6265,-84.401059,Quality Education Score,0,13063040202
33.6265,-84.391059,,Point,33.6265,-84.391059,Quality Education Score,0,13063040308
33.6265,-84.381059,,Point,33.6265,-84.381059,Quality Education Score,0,13063040302
33.6265,-84.371059,,Point,33.6265,-84.371059,Quality Education Score,0,13063040302
33.6265,-84.361059,,Point,33.6265,-84.361059,Quality Education Score,0,13063040302
33.6265,-84.351059,,Point,33.6265,-84.351059,Quality Education Score,0,13063040310
33.6265,-84.341059,,Point,33.6265,-84.341059,Quality Education Score,0,13063040410
33.6265,-84.331059,,Point,33.6265,-84.331059,Quality Education Score,0,13063040410
33.6265,-84.321059,,Point,33.6265,-84.321059,Quality Education Score,0,13063040410
33.6265,-84.311059,,Point,33.6265,-84.311059,Quality Education Score,0,13063040410
33.6265,-84.291059,,Point,33.6265,-84.291059,Quality Education Score,0,13063040410
33.6265,-84.301059,,Point,33.6265,-84.301059,Quality Education Score,0,13063040410
33.6265,-84.281059,,Point,33.6265,-84.281059,Quality Education Score,0,13063040421
33.6265,-84.271059,,Point,33.6265,-84.271059,Quality Education Score,0,13063040421
33.6265,-84.171059,,Point,33.6265,-84.171059,Quality Education Score,0,13247060403
33.6265,-84.161059,,Point,33.6265,-84.161059,Quality Education Score,0,13247060403
33.6265,-84.151059,,Point,33.6265,-84.151059,Quality Education Score,0,13247060403
33.6265,-84.141059,,Point,33.6265,-84.141059,Quality Education Score,0,13247060403
33.6265,-84.131059,,Point,33.6265,-84.131059,Quality Education Score,0,13247060403
33.6265,-84.121059,,Point,33.6265,-84.121059,Quality Education Score,1,13089023434
33.6265,-84.111059,,Point,33.6265,-84.111059,Quality Education Score,1,13089023434
33.6265,-84.101059,,Point,33.6265,-84.101059,Quality Education Score,0,13247060403
33.6265,-84.091059,,Point,33.6265,-84.091059,Quality Education Score,0,13247060403
33.6265,-84.081059,,Point,33.6265,-84.081059,Quality Education Score,0,13247060204
33.6265,-84.071059,,Point,33.6265,-84.071059,Quality Education Score,0,13247060204
33.6265,-84.061059,,Point,33.6265,-84.061059,Quality Education Score,0,13247060204
33.6265,-84.051059,,Point,33.6265,-84.051059,Quality Education Score,0,13247060204
33.6265,-84.041059,,Point,33.6265,-84.041059,Quality Education Score,0,13247060411
33.6265,-84.031059,,Point,33.6265,-84.031059,Quality Education Score,0,13247060410
33.6265,-84.021059,,Point,33.6265,-84.021059,Quality Education Score,0,13247060311
33.6265,-84.001059,,Point,33.6265,-84.001059,Quality Education Score,0,13247060312
33.6265,-84.011059,,Point,33.6265,-84.011059,Quality Education Score,0,13247060312
33.6265,-83.991059,,Point,33.6265,-83.991059,Quality Education Score,0,13247060312
33.6265,-83.981059,,Point,33.6265,-83.981059,Quality Education Score,0,13247060312
33.6265,-83.971059,,Point,33.6265,-83.971059,Quality Education Score,0,13247060306
33.6265,-83.961059,,Point,33.6265,-83.961059,Quality Education Score,0,13247060306
33.6365,-84.871059,,Point,33.6365,-84.871059,Quality Education Score,0,13097080405
33.6365,-84.901059,,Point,33.6365,-84.901059,Quality Education Score,0,13097080405
33.6365,-84.881059,,Point,33.6365,-84.881059,Quality Education Score,0,13097080405
