,2020 Census Tract,Environmental Health Index
199,13039010202,0.7459407831900668
200,13039010302,0.6561604584527221
201,13039010303,0.6275071633237822
202,13039010304,0.6361031518624641
203,13039010305,0.6752626552053487
204,13039010403,0.7182425978987584
205,13039010404,0.6322827125119388
206,13039010405,0.7125119388729705
207,13039010406,0.7268385864374404
208,13039010407,0.7096466093600765
209,13039010500,0.7335243553008596
210,13039010602,0.7707736389684814
211,13039010603,0.66189111747851
212,13039010604,0.6657115568290353
213,13039990000,1.0
214,13043950100,0.8223495702005731
215,13043950200,0.7831900668576885
216,13043950300,0.8319006685768863
217,13045910101,0.4469914040114613
218,13045910103,0.600764087870105
219,13045910105,0.5711556829035339
220,13045910106,0.5386819484240688
221,13045910201,0.6485195797516714
222,13045910202,0.5854823304680038
223,13045910203,0.6475644699140402
224,13045910301,0.5635148042024832
225,13045910302,0.6714422158548232
226,13045910400,0.6790830945558739
227,13045910502,0.3342884431709646
228,13045910503,0.4469914040114613
229,13045910504,0.5004775549188156
230,13045910600,0.43648519579751677
231,13045910704,0.6189111747851003
232,13045910705,0.556829035339064
233,13045910706,0.7526265520534862
234,13045910707,0.7258834765998089
235,13045910708,0.5128939828080229
236,13045910709,0.6609360076408788
237,13045910800,0.6914995224450812
238,13045910900,0.6771728748806112
239,13045911001,0.612225405921681
240,13045911002,0.4489016236867239
241,13045911101,0.4670487106017192
242,13045911102,0.6485195797516714
243,13045911201,0.6771728748806112
244,13045911202,0.7182425978987584
245,13047030100,0.5959885386819485
246,13047030201,0.46609360076408785
247,13047030202,0.600764087870105
248,13047030303,0.6456542502387774
249,13047030304,0.7029608404966571
250,13047030305,0.6198662846227316
251,13047030306,0.5253104106972302
252,13047030402,0.46322827125119387
253,13047030403,0.600764087870105
254,13047030404,0.5119388729703915
255,13047030501,0.5167144221585482
256,13047030502,0.43648519579751677
257,13047030600,0.3954154727793696
258,13047030701,0.39923591212989495
259,13047030702,0.43361986628462273
260,13049010101,0.8586437440305635
261,13049010102,0.789875835721108
262,13049010200,0.830945558739255
263,13051000601,0.26265520534861514
264,13051001100,0.3123209169054441
265,13051001200,0.2808022922636103
266,13051002000,0.3085004775549188
267,13051002100,0.31900668576886343
268,13051002200,0.36294173829990445
269,13051002300,0.28653295128939826
270,13051002600,0.3151862464183381
271,13051002700,0.335243553008596
272,13051002800,0.3132760267430755
273,13051002900,0.35052531041069723
274,13051003000,0.3638968481375358
275,13051003301,0.2788920725883477
276,13051003302,0.3638968481375358
277,13051003400,0.3572110792741165
278,13051003501,0.3524355300859599
279,13051003502,0.37822349570200575
280,13051003601,0.4469914040114613
281,13051003602,0.38108882521489973
282,13051003700,0.3744030563514804
283,13051003800,0.3763132760267431
284,13051003900,0.4154727793696275
285,13051004001,0.443170964660936
286,13051004002,0.4383954154727794
287,13051004100,0.5033428844317096
288,13051004207,0.5148042024832855
289,13051004208,0.5071633237822349
290,13051004209,0.49761222540592165
291,13051004210,0.45081184336198665
292,13051004211,0.5148042024832855
293,13051004212,0.5740210124164279
294,13051004300,0.5549188156638013
295,13051004400,0.47564469914040114
296,13051004500,0.3686723973256924
297,13051010102,0.43457497612225404
298,13051010200,0.4918815663801337
299,13051010502,0.4785100286532951
300,13051010503,0.501432664756447
301,13051010504,0.4288443170964661
302,13051010601,0.28462273161413565
303,13051010603,0.3342884431709646
304,13051010701,0.3638968481375358
305,13051010702,0.5730659025787965
306,13051010703,0.5854823304680038
307,13051010704,0.5616045845272206
308,13051010705,0.6408787010506208
309,13051010706,0.5510983763132761
310,13051010707,0.6867239732569246
311,13051010801,0.6437440305635148
312,13051010806,0.7000955109837631
313,13051010807,0.7373447946513848
314,13051010810,0.5873925501432665
315,13051010811,0.5749761222540591
316,13051010812,0.6227316141356256
317,13051010813,0.6532951289398281
318,13051010814,0.6208213944603629
319,13051010815,0.6752626552053487
320,13051010816,0.6246418338108882
321,13051010817,0.7344794651384908
322,13051010818,0.711556829035339
323,13051010819,0.6809933142311366
324,13051010820,0.6265520534861508
325,13051010821,0.6962750716332379
326,13051010901,0.562559694364852
327,13051011004,0.612225405921681
328,13051011005,0.7640878701050622
329,13051011006,0.7449856733524355
330,13051011007,0.6227316141356256
331,13051011008,0.6045845272206304
332,13051011104,0.6809933142311366
333,13051011107,0.5787965616045845
334,13051011108,0.7698185291308501
335,13051011110,0.6552053486150908
336,13051011111,0.6131805157593123
337,13051011112,0.7488061127029608
338,13051011113,0.7067812798471825
339,13051011114,0.6762177650429799
340,13051011115,0.6026743075453678
341,13051011200,0.27793696275071633
342,13051011300,0.28844317096466093
343,13051011400,0.2941738299904489
344,13051011500,0.7125119388729705
345,13051011600,0.25023877745940776
346,13051011700,0.2540592168099332
347,13051011800,0.3887297039159503
348,13051011900,0.2922636103151863
349,13051980000,0.833810888252149
350,13051990000,1.0
351,13053020100,0.7679083094555874
352,13053020201,0.6017191977077364
353,13053020203,0.6131805157593123
354,13053020205,0.6332378223495702
355,13053020206,0.7201528175740209
356,13055010100,0.7230181470869149
357,13055010201,0.6160458452722063
358,13055010202,0.5854823304680038
359,13055010300,0.7000955109837631
360,13055010401,0.6227316141356256
361,13055010402,0.6265520534861508
362,13055010501,0.6141356255969437
363,13055010502,0.5835721107927412
364,13055010600,0.6876790830945558
365,13057090101,0.7297039159503343
366,13057090102,0.7268385864374404
367,13057090103,0.6131805157593123
368,13057090201,0.7058261700095511
369,13057090202,0.7726838586437441
370,13057090301,0.6456542502387774
371,13057090302,0.7382999044890163
372,13057090303,0.670487106017192
373,13057090401,0.5128939828080229
374,13057090402,0.609360076408787
375,13057090503,0.6876790830945558
376,13057090504,0.7239732569245464
377,13057090505,0.7249283667621776
378,13057090506,0.7201528175740209
379,13057090507,0.7096466093600765
380,13057090603,0.5940783190066858
381,13057090604,0.4880611270296084
382,13057090605,0.4106972301814709
383,13057090606,0.4746895893027698
384,13057090703,0.48328557784145176
385,13057090704,0.5816618911174785
386,13057090705,0.6150907354345749
387,13057090706,0.6361031518624641
388,13057090707,0.5300859598853869
389,13057090708,0.5472779369627507
390,13057090709,0.504297994269341
391,13057090710,0.5835721107927412
392,13057090805,0.5510983763132761
393,13057090806,0.5663801337153772
394,13057090807,0.6408787010506208
395,13057090808,0.5988538681948424
396,13057090809,0.6275071633237822
397,13057090810,0.6198662846227316
398,13057090905,0.4250238777459408
399,13057090906,0.43361986628462273
400,13057090907,0.46322827125119387
401,13057090908,0.45367717287488063
402,13057090909,0.390639923591213
403,13057090910,0.4479465138490927
404,13057090911,0.5893027698185291
405,13057090912,0.5797516714422158
406,13057091001,0.3734479465138491
407,13057091006,0.5071633237822349
408,13057091007,0.603629417382999
409,13057091009,0.5186246418338109
410,13057091010,0.6217765042979942
411,13057091011,0.4355300859598854
412,13057091012,0.42406876790830944
413,13057091013,0.440305635148042
414,13057091014,0.40783190066857694
415,13057091101,0.612225405921681
416,13057091104,0.4383954154727794
417,13057091105,0.4594078319006686
418,13057091106,0.4966571155682904
419,13057091107,0.5549188156638013
420,13057091108,0.5310410697230181
421,13059000100,0.3142311365807067
422,13059000401,0.443170964660936
423,13059000402,0.35148042024832854
424,13059000600,0.30945558739255014
425,13059000900,0.3132760267430755
426,13059001200,0.42406876790830944
427,13059001700,0.38777459407831905
428,13059001800,0.31900668576886343
429,13059001900,0.2989493791786056
430,13059002000,0.3858643744030563
431,13059002100,0.3419293218720153
432,13059002200,0.39732569245463223
433,13059030101,0.3390639923591213
434,13059030102,0.32951289398280803
435,13059030200,0.3390639923591213
436,13059130300,0.4813753581661891
437,13059130400,0.47086914995224455
438,13059130500,0.5472779369627507
439,13059130601,0.5090735434574976
440,13059130602,0.5587392550143266
441,13059130701,0.48233046800382046
442,13059130702,0.49761222540592165
443,13059140300,0.5358166189111748
444,13059140400,0.5167144221585482
445,13059140500,0.5071633237822349
446,13059140600,0.5921680993314231
447,13059150300,0.5243553008595988
448,13059150400,0.5272206303724928
449,13059150500,0.5234001910219676
450,13059150600,0.5300859598853869
451,13059150701,0.6160458452722063
452,13059150702,0.6972301814708691
453,13059150800,0.6055396370582617
454,13059150900,0.612225405921681
455,13061960300,0.7382999044890163
456,13063040202,0.10792741165234007
457,13063040203,0.17000955109837626
458,13063040204,0.17000955109837626
459,13063040302,0.04297994269340974
460,13063040306,0.04966571155682898
461,13063040307,0.14040114613180515
462,13063040308,0.010506208213944658
463,13063040309,0.09646609360076414
464,13063040310,0.06876790830945559
465,13063040407,0.1021967526265521
466,13063040409,0.25023877745940776
467,13063040410,0.13371537726838592
468,13063040414,0.10028653295128939
469,13063040416,0.11079274116523406
470,13063040417,0.14135625596943643
471,13063040418,0.1814708691499522
472,13063040419,0.20057306590257878
473,13063040420,0.2617000955109837
474,13063040421,0.3151862464183381
475,13063040422,0.14613180515759314
476,13063040423,0.15281757402101237
477,13063040424,0.18720152817574015
478,13063040425,0.17956064947468964
479,13063040426,0.21872015281757395
480,13063040427,0.2569245463228272
481,13063040509,0.38968481375358166
482,13063040510,0.29512893982808025
483,13063040512,0.34097421203438394
484,13063040513,0.4040114613180516
485,13063040518,0.41451766953199615
486,13063040519,0.2827125119388729
487,13063040521,0.22063037249283668
488,13063040522,0.22827125119388736
489,13063040523,0.3027698185291308
490,13063040525,0.4880611270296084
491,13063040527,0.393505253104107
492,13063040528,0.36962750716332377
493,13063040529,0.40783190066857694
494,13063040530,0.4106972301814709
495,13063040531,0.23304680038204387
496,13063040532,0.2569245463228272
497,13063040533,0.29608404966571156
498,13063040534,0.3954154727793696
499,13063040535,0.3763132760267431
500,13063040536,0.3256924546322827
501,13063040537,0.4689589302769818
502,13063040538,0.4202483285577841
503,13063040606,0.30945558739255014
504,13063040609,0.17860553963705822
505,13063040614,0.3104106972301815
506,13063040615,0.2473734479465138
507,13063040617,0.23782234957020057
508,13063040623,0.5071633237822349
509,13063040624,0.47755491881566375
510,13063040625,0.3772683858643744
511,13063040626,0.5358166189111748
512,13063040627,0.29608404966571156
513,13063040628,0.43361986628462273
514,13063040629,0.2397325692454633
515,13063040630,0.1518624641833811
516,13063040631,0.4250238777459408
517,13063040632,0.24164278892072583
518,13063040633,0.22158548233046796
519,13063040634,0.2607449856733524
520,13063040635,0.17287488061127024
521,13063040636,0.6446991404011462
522,13063040637,0.5291308500477555
523,13063040638,0.673352435530086
524,13063040639,0.6599808978032473
525,13063980000,0.8460908718788375
526,13065970100,0.673352435530086
527,13065970200,0.7000955109837631
528,13067030104,0.40305635148042024
529,13067030107,0.4785100286532951
530,13067030108,0.4288443170964661
531,13067030109,0.437440305635148
532,13067030110,0.393505253104107
533,13067030111,0.4154727793696275
534,13067030112,0.45463228271251194
535,13067030113,0.5023877745940784
536,13067030220,0.40210124164278893
537,13067030233,0.40210124164278893
538,13067030235,0.49570200573065903
539,13067030236,0.6714422158548232
540,13067030240,0.39732569245463223
541,13067030241,0.4813753581661891
542,13067030242,0.3734479465138491
543,13067030243,0.3667621776504298
544,13067030244,0.5062082139446036
545,13067030245,0.504297994269341
546,13067030246,0.3438395415472779
547,13067030247,0.36103151862464183
548,13067030248,0.34765998089780326
549,13067030249,0.32473734479465144
550,13067030250,0.44603629417382995
551,13067030251,0.3982808022922636
552,13067030252,0.5253104106972302
553,13067030253,0.4574976122254059
554,13067030254,0.5167144221585482
555,13067030255,0.41260744985673353
556,13067030256,0.33142311365807064
557,13067030257,0.2521489971346705
558,13067030258,0.32951289398280803
559,13067030259,0.4154727793696275
560,13067030260,0.33333333333333337
561,13067030261,0.48519579751671443
562,13067030262,0.4250238777459408
563,13067030263,0.4813753581661891
564,13067030264,0.4966571155682904
565,13067030265,0.4517669531996179
566,13067030266,0.5816618911174785
567,13067030267,0.5348615090735435
568,13067030268,0.5033428844317096
569,13067030269,0.48233046800382046
570,13067030270,0.43170964660936006
571,13067030271,0.5071633237822349
572,13067030272,0.47086914995224455
573,13067030273,0.48424068767908307
574,13067030274,0.4670487106017192
575,13067030275,0.38968481375358166
576,13067030276,0.5835721107927412
577,13067030277,0.6389684813753582
578,13067030278,0.35339063992359127
579,13067030319,0.39923591212989495
580,13067030322,0.43457497612225404
581,13067030324,0.4794651384909265
582,13067030326,0.4479465138490927
583,13067030327,0.44603629417382995
584,13067030329,0.3304680038204394
585,13067030331,0.5023877745940784
586,13067030332,0.43361986628462273
587,13067030334,0.4106972301814709
588,13067030335,0.5128939828080229
589,13067030337,0.47277936962750716
590,13067030340,0.4278892072588348
591,13067030341,0.47564469914040114
592,13067030342,0.4422158548233047
593,13067030343,0.49570200573065903
594,13067030344,0.22158548233046796
595,13067030345,0.25310410697230173
596,13067030346,0.4106972301814709
597,13067030347,0.46227316141356256
598,13067030348,0.4049665711556829
599,13067030349,0.34097421203438394
600,13067030350,0.38968481375358166
601,13067030351,0.42406876790830944
602,13067030352,0.4173829990448901
603,13067030353,0.3390639923591213
604,13067030354,0.4154727793696275
605,13067030355,0.2034383954154728
606,13067030356,0.2808022922636103
607,13067030357,0.4880611270296084
608,13067030358,0.3228271251193887
609,13067030359,0.48233046800382046
610,13067030360,0.4517669531996179
611,13067030361,0.37058261700095513
612,13067030362,0.4231136580706781
613,13067030363,0.5033428844317096
614,13067030364,0.4746895893027698
615,13067030365,0.42120343839541546
616,13067030366,0.4068767908309456
617,13067030367,0.39446036294173825
618,13067030368,0.4269340974212034
619,13067030369,0.44412607449856734
620,13067030370,0.46609360076408785
621,13067030405,0.15568290353390635
622,13067030407,0.22158548233046796
623,13067030408,0.2922636103151863
624,13067030409,0.35816618911174786
625,13067030410,0.17382999044890168
626,13067030411,0.12607449856733524
627,13067030412,0.18624641833810887
628,13067030413,0.22349570200573066
629,13067030414,0.1489971346704871
630,13067030505,0.1537726838586438
631,13067030506,0.14135625596943643
632,13067030507,0.2827125119388729
633,13067030508,0.13753581661891118
634,13067030509,0.2788920725883477
635,13067030510,0.274116523400191
636,13067030511,0.12034383954154727
637,13067030602,0.11652340019102202
638,13067030603,0.21680993314231142
639,13067030604,0.26838586437440304
640,13067030700,0.07258834765998085
641,13067030800,0.08500477554918821
642,13067030906,0.28844317096466093
643,13067030907,0.22445081184336194
644,13067030908,0.3667621776504298
645,13067030909,0.27984718242597895
646,13067030910,0.2540592168099332
647,13067030911,0.27316141356255974
648,13067030912,0.09646609360076414
649,13067031001,0.1489971346704871
650,13067031004,0.2340019102196753
651,13067031005,0.2445081184336198
652,13067031006,0.20630372492836677
653,13067031007,0.23877745940783185
654,13067031101,0.1642788920725883
655,13067031110,0.17000955109837626
656,13067031111,0.2397325692454633
657,13067031112,0.22827125119388736
658,13067031113,0.1614135625596943
659,13067031114,0.25501432664756446
660,13067031115,0.2989493791786056
661,13067031116,0.22445081184336194
662,13067031117,0.2989493791786056
663,13067031118,0.2034383954154728
664,13067031119,0.2932187201528176
665,13067031120,0.3008595988538682
666,13067031121,0.2693409742120344
667,13067031122,0.22349570200573066
668,13067031207,0.2617000955109837
669,13067031209,0.20439350525310404
670,13067031212,0.2655205348615091
671,13067031213,0.12320916905444126
672,13067031214,0.09742120343839542
673,13067031215,0.17382999044890168
674,13067031216,0.2636103151862464
675,13067031217,0.22063037249283668
676,13067031218,0.23113658070678134
677,13067031219,0.31136580706781275
678,13067031220,0.15472779369627507
679,13067031221,0.17191977077363896
680,13067031306,0.3027698185291308
681,13067031308,0.30468003820439354
682,13067031314,0.17287488061127024
683,13067031315,0.27698185291308497
684,13067031316,0.19102196752626557
685,13067031317,0.1977077363896848
686,13067031318,0.22254059216809938
687,13067031319,0.22636103151862463
688,13067031320,0.21872015281757395
689,13067031321,0.20916905444126074
690,13067031322,0.2941738299904489
691,13067031323,0.3008595988538682
692,13067031324,0.27698185291308497
693,13067031325,0.28653295128939826
694,13067031409,0.27984718242597895
695,13067031410,0.39923591212989495
696,13067031411,0.30945558739255014
697,13067031412,0.30945558739255014
698,13067031413,0.3209169054441261
699,13067031414,0.33810888252148996
700,13067031415,0.2617000955109837
701,13067031416,0.43361986628462273
702,13067031417,0.2636103151862464
703,13067031506,0.3438395415472779
704,13067031507,0.35148042024832854
705,13067031510,0.4087870105062082
706,13067031511,0.43457497612225404
707,13067031512,0.3858643744030563
708,13067031513,0.35148042024832854
709,13067031514,0.38777459407831905
710,13067031515,0.4202483285577841
711,13067031516,0.4890162368672397
712,13067031517,0.37153772683858644
713,13067031518,0.39255014326647564
714,13069010100,0.7258834765998089
715,13069010200,0.7211079274116524
716,13069010301,0.7793696275071633
717,13069010302,0.7994269340974212
718,13069010401,0.4670487106017192
719,13069010402,0.46227316141356256
720,13069010500,0.4584527220630373
721,13069010600,0.6943648519579751
722,13069010701,0.4250238777459408
723,13069010702,0.7335243553008596
724,13069010801,0.5052531041069723
725,13069010802,0.5062082139446036
726,13071970101,0.7659980897803247
727,13071970102,0.792741165234002
728,13071970200,0.7679083094555874
729,13071970301,0.5912129894937919
730,13071970302,0.6599808978032473
731,13071970400,0.6389684813753582
732,13071970500,0.8118433619866284
733,13071970601,0.8118433619866284
734,13071970602,0.8376313276026742
735,13071970702,0.5749761222540591
736,13071970703,0.7287488061127029
737,13071970704,0.6657115568290353
738,13071970800,0.6370582617000955
739,13071970901,0.8080229226361032
740,13071970902,0.7669531996179562
741,13073030103,0.4937917860553964
742,13073030105,0.5348615090735435
743,13073030106,0.3772683858643744
744,13073030107,0.5319961795606495
745,13073030108,0.5004775549188156
746,13073030201,0.5186246418338109
747,13073030202,0.38777459407831905
748,13073030203,0.4966571155682904
749,13073030304,0.7029608404966571
750,13073030306,0.6399235912129895
751,13073030307,0.5787965616045845
752,13073030308,0.6972301814708691
753,13073030310,0.5988538681948424
754,13073030311,0.5214899713467048
755,13073030312,0.6084049665711557
756,13073030313,0.5090735434574976
757,13073030401,0.7583572110792741
758,13073030403,0.7297039159503343
759,13073030404,0.7526265520534862
760,13073030503,0.6972301814708691
761,13073030504,0.6924546322827125
762,13073030505,0.5883476599808979
763,13073030507,0.6198662846227316
764,13073030508,0.5692454632282712
765,13073030603,0.43075453677172876
766,13075960100,0.7058261700095511
767,13075960200,0.6284622731614136
768,13075960301,0.7382999044890163
769,13075960302,0.6666666666666667
770,13075960400,0.6991404011461319
771,13077170101,0.6809933142311366
772,13077170102,0.6657115568290353
773,13077170200,0.45463228271251194
774,13077170303,0.6867239732569246
775,13077170304,0.44603629417382995
776,13077170307,0.3868194842406877
777,13077170308,0.37058261700095513
778,13077170309,0.36771728748806115
779,13077170310,0.4173829990448901
780,13077170403,0.6781279847182426
781,13077170404,0.504297994269341
782,13077170405,0.5214899713467048
783,13077170406,0.6303724928366762
784,13077170407,0.5444126074498568
785,13077170408,0.6752626552053487
786,13077170501,0.6227316141356256
787,13077170502,0.7134670487106017
788,13077170503,0.5893027698185291
789,13077170603,0.664756446991404
790,13077170604,0.34861509073543456
791,13077170605,0.4517669531996179
792,13077170606,0.5272206303724928
793,13077170607,0.5635148042024832
794,13077170701,0.3648519579751672
795,13077170702,0.5253104106972302
796,13077170801,0.667621776504298
797,13077170802,0.7191977077363897
798,13079070100,0.664756446991404
799,13079070201,0.6857688634192932
800,13079070202,0.7201528175740209
801,13081010100,0.5797516714422158
802,13081010201,0.5702005730659025
803,13081010202,0.5663801337153772
804,13081010300,0.5310410697230181
805,13081010400,0.498567335243553
806,13081010500,0.6590257879656161
807,13083040102,0.6294173829990448
808,13083040103,0.5959885386819485
809,13083040104,0.5501432664756447
810,13083040200,0.6313276026743075
811,13083040300,0.6246418338108882
812,13085970101,0.8853868194842407
813,13085970102,0.7277936962750716
814,13085970103,0.7917860553963705
815,13085970203,0.7020057306590258
816,13085970204,0.6504297994269341
817,13085970205,0.7831900668576885
818,13085970206,0.6867239732569246
819,13087970100,0.7373447946513848
820,13087970200,0.7965616045845272
821,13087970301,0.6074498567335244
822,13087970302,0.66189111747851
823,13087970400,0.5510983763132761
824,13087970600,0.5510983763132761
825,13087970700,0.7344794651384908
826,13087970800,0.6275071633237822
827,13089020100,0.19484240687679083
828,13089020200,0.1518624641833811
829,13089020300,0.1986628462273161
830,13089020400,0.15568290353390635
831,13089020500,0.17860553963705822
832,13089020600,0.25978987583572116
833,13089020700,0.19102196752626557
834,13089020801,0.1957975167144221
835,13089020802,0.1680993314231137
836,13089020901,0.10410697230181465
837,13089020902,0.09933142311365813
838,13089021101,0.3056351480420248
839,13089021103,0.25883476599808974
840,13089021104,0.25310410697230173
841,13089021204,0.14135625596943643
842,13089021208,0.13085004775549194
843,13089021210,0.3218720152817574
844,13089021211,0.31136580706781275
845,13089021213,0.34097421203438394
846,13089021217,0.16236867239732575
847,13089021219,0.18720152817574015
848,13089021220,0.17287488061127024
849,13089021221,0.2340019102196753
850,13089021222,0.1537726838586438
851,13089021223,0.28175740210124167
852,13089021224,0.23113658070678134
853,13089021225,0.19102196752626557
854,13089021226,0.21107927411652344
855,13089021227,0.3008595988538682
856,13089021228,0.3954154727793696
857,13089021229,0.40783190066857694
858,13089021230,0.2979942693409742
859,13089021301,0.11365807067812804
860,13089021305,0.15950334288443177
861,13089021306,0.11174785100286533
862,13089021307,0.09455587392550144
863,13089021308,0.10983763132760262
864,13089021309,0.1814708691499522
865,13089021310,0.12798471824259797
866,13089021405,0.25596943648519577
867,13089021409,0.17478510028653296
868,13089021410,0.16045845272206305
869,13089021411,0.2645654250238777
870,13089021412,0.17860553963705822
871,13089021415,0.212989493791786
872,13089021416,0.19961795606494753
873,13089021417,0.18051575931232092
874,13089021418,0.19293218720152813
