,2020 Census Tract,Transit Access Index
1993,13151070318,0.4302487317951236
1994,13151070319,0.6095974472263133
1995,13151070320,0.6548846342660776
1996,13151070321,0.6014563901161839
1997,13151070322,0.6303796432662412
1998,13151070323,0.609106529209622
1999,13151070324,0.7207903780068728
2000,13151070325,0.5758468335787923
2001,13151070405,0.5889788905252822
2002,13151070406,0.5518327605956472
2003,13151070407,0.5542055310096548
2004,13151070408,0.4708721976763214
2005,13151070409,0.38389788905252825
2006,13151070410,0.5063001145475372
2007,13151070411,0.49983636066110293
2008,13151070412,0.49705449189985274
2009,13151070503,0.5146457208312878
2010,13151070504,0.5453690067092128
2011,13151070505,0.485027000490918
2012,13151070506,0.6106611029291442
2013,13151070507,0.5294959908361969
2014,13151070508,0.45090819833087875
2015,13153020106,0.5009409261986582
2016,13153020108,0.6138929798723614
2017,13153020110,0.673744068073965
2018,13153020111,0.6113156602847324
2019,13153020112,0.6368843069873997
2020,13153020113,0.6516936671575846
2021,13153020200,0.6542300769104893
2022,13153020301,0.697430862379316
2023,13153020302,0.6628211422025855
2024,13153020400,0.6490754377352315
2025,13153020600,0.7382588774341352
2026,13153020700,0.6737849779086893
2027,13153020800,0.6388070692194403
2028,13153020900,0.6712485681557846
2029,13153021001,0.7263950253640975
2030,13153021002,0.68519882179676
2031,13153021108,0.6285387007036491
2032,13153021114,0.6017018491245295
2033,13153021115,0.6293978072328588
2034,13153021116,0.6361888397970872
2035,13153021117,0.6834806087383407
2036,13153021118,0.6778759613811159
2037,13153021119,0.6697349042709868
2038,13153021120,0.6428980526918671
2039,13153021121,0.6510800196367206
2040,13153021122,0.5335869743086238
2041,13153021123,0.6064064801178204
2042,13153021124,0.6334887907052855
2043,13153021125,0.5771968581246931
2044,13153021203,0.6087792505318278
2045,13153021204,0.5814923907707413
2046,13153021205,0.6220749468172149
2047,13153021206,0.7103174603174602
2048,13153021300,0.6678121420389461
2049,13153021401,0.6162657502863689
2050,13153021402,0.5316642120765832
2051,13153021501,0.5372688594338079
2052,13153021502,0.5226640484372443
2053,13155950100,0.4366306660121093
2054,13155950201,0.5171821305841924
2055,13155950202,0.5555964653902798
2056,13157010104,0.5344460808378333
2057,13157010105,0.46874488627065947
2058,13157010106,0.5138275241368024
2059,13157010107,0.5074046800850924
2060,13157010108,0.5481917853051873
2061,13157010109,0.4955817378497791
2062,13157010200,0.5664375715922108
2063,13157010300,0.6372934053346424
2064,13157010400,0.6284977908689249
2065,13157010500,0.6023154966453935
2066,13157010601,0.5207003763704794
2067,13157010602,0.5447553591883488
2068,13157010701,0.5846833578792341
2069,13157010703,0.5256504663721159
2070,13157010704,0.5505645557191949
2071,13157010705,0.5471281296023565
2072,13157010706,0.6147520864015709
2073,13159010100,0.5279823269513991
2074,13159010200,0.46334478808705615
2075,13159010501,0.4891179839633448
2076,13159010502,0.6355751922762232
2077,13159010503,0.4957862870234004
2078,13161960101,0.5176321387661594
2079,13161960102,0.4751268204876452
2080,13161960201,0.5554328260513828
2081,13161960202,0.4231713303878252
2082,13161960300,0.4100801832760595
2083,13163960100,0.44137620684012435
2084,13163960200,0.3896661757486499
2085,13163960300,0.4128211422025855
2086,13163960400,0.43773523154966454
2087,13165960100,0.3871706758304696
2088,13165960200,0.3504745540828015
2089,13167960100,0.43020782196039925
2090,13167960201,0.40656193748977254
2091,13167960202,0.4789314351170021
2092,13167960300,0.485640648011782
2093,13169030101,0.47569955817378495
2094,13169030103,0.5536737031582393
2095,13169030105,0.5244231713303878
2096,13169030106,0.5866879397807233
2097,13169030200,0.40868924889543445
2098,13169030303,0.4707494681721486
2099,13169030304,0.47762232040582553
2100,13169030305,0.5312960235640648
2101,13169030306,0.4673130420553101
2102,13171970100,0.5423825887743413
2103,13171970201,0.5125184094256259
2104,13171970202,0.6570528555064636
2105,13171970300,0.6548846342660776
2106,13173950100,0.4707494681721486
2107,13173950201,0.6064473899525445
2108,13173950202,0.5380052364588446
2109,13175950100,0.4862542955326461
2110,13175950201,0.5657011945671739
2111,13175950202,0.4871543118965799
2112,13175950300,0.4250122729504172
2113,13175950400,0.6448617247586319
2114,13175950500,0.5669693994436262
2115,13175950600,0.45966290296187196
2116,13175950700,0.4424807723776796
2117,13175950800,0.5753559155621011
2118,13175950900,0.6734167893961709
2119,13175951001,0.436426116838488
2120,13175951002,0.5274914089347079
2121,13175951100,0.35632466044837174
2122,13175951400,0.3877025036818851
2123,13177020101,0.4638766159384716
2124,13177020102,0.5485190639829814
2125,13177020200,0.4310260186548846
2126,13177020301,0.4997545409916544
2127,13177020302,0.5579283259695631
2128,13177020403,0.5588283423334969
2129,13177020404,0.6105383734249714
2130,13177020405,0.5781377843233513
2131,13179010101,0.6912125675012273
2132,13179010102,0.6574210440189822
2133,13179010103,0.7210767468499427
2134,13179010202,0.6160612011127474
2135,13179010204,0.5918016691212568
2136,13179010205,0.5847242677139584
2137,13179010206,0.5711831124202258
2138,13179010207,0.5778514154802814
2139,13179010208,0.5913925707740141
2140,13179010301,0.6701440026182294
2141,13179010302,0.6487072492227131
2142,13179010401,0.5630420553100965
2143,13179010402,0.5864424807723776
2144,13179010501,0.4543855342824415
2145,13179010503,0.5447962690230732
2146,13179010504,0.5007772868597611
2147,13179010600,0.5860333824251349
2148,13179990000,-
2149,13181970100,0.5417689412534773
2150,13181970200,0.4981999672721322
2151,13183970101,0.5141138929798723
2152,13183970102,0.48339060710194726
2153,13183970201,0.5413598429062346
2154,13183970202,0.5422189494354442
2155,13183980000,-
2156,13185010101,0.5768286696121747
2157,13185010102,0.5882425135002454
2158,13185010103,0.5560464735722468
2159,13185010201,0.48580428735067904
2160,13185010203,0.5218867615774831
2161,13185010204,0.5216822124038618
2162,13185010301,0.6264113892979872
2163,13185010302,0.6854851906398298
2164,13185010401,0.636925216822124
2165,13185010403,0.6444526264113892
2166,13185010404,0.6431435117002127
2167,13185010500,0.6948944526264114
2168,13185010601,0.6684666993945344
2169,13185010604,0.5789968908525609
2170,13185010700,0.45876288659793807
2171,13185010801,0.6543118965799377
2172,13185010802,0.6933807887416135
2173,13185010900,0.6515300278186876
2174,13185011000,0.600392734413353
2175,13185011100,0.689944362624775
2176,13185011200,0.6002290950744559
2177,13185011301,0.6822124038618884
2178,13185011302,0.6974717722140402
2179,13185011401,0.5373506791032564
2180,13185011402,0.5783014236622483
2181,13185011404,0.5454917362133856
2182,13185011405,0.5877925053182784
2183,13185011500,0.5337097038127965
2184,13185011600,0.5852151857306496
2185,13187960103,0.514522991327115
2186,13187960104,0.5239731631484209
2187,13187960105,0.5963426607756505
2188,13187960106,0.501227295041728
2189,13187960203,0.5905334642448045
2190,13187960204,0.5782605138275241
2191,13187960205,0.4928407789232531
2192,13187960206,0.5574783177875962
2193,13189950100,0.5514645720831287
2194,13189950200,0.6270250368188512
2195,13189950300,0.6276795941744395
2196,13189950401,0.5331778759613811
2197,13189950402,0.6160612011127474
2198,13189950500,0.5576828669612175
2199,13191110101,0.3586156111929307
2200,13191110102,0.520945835378825
2201,13191110103,0.5065864833906071
2202,13191110201,0.5385779741449844
2203,13191110202,0.4734904270986745
2204,13191110300,0.5692603501881852
2205,13191980000,-
2206,13191990000,-
2207,13193000100,0.4678448699067256
2208,13193000200,0.45839469808541966
2209,13193000300,0.4991408934707904
2210,13193000400,0.46399934544264443
2211,13195020100,0.4887497954508264
2212,13195020200,0.5355915562101129
2213,13195020300,0.5147275405007363
2214,13195020400,0.5182048764522991
2215,13195020501,0.526141384388807
2216,13195020502,0.597651775486827
2217,13195020600,0.4759041073474063
2218,13197920100,0.41940762559319256
2219,13197920200,0.5291278023236785
2220,13199970501,0.5223776795941745
2221,13199970502,0.645025364097529
2222,13199970600,0.5893879888725249
2223,13199970701,0.5365733922434953
2224,13199970702,0.45647193585337914
2225,13199970801,0.5024136802487318
2226,13199970802,0.5651284568810342
2227,13201950100,0.5641466208476518
2228,13201950200,0.6145884470626738
2229,13201950300,0.5424644084437898
2230,13205090100,0.4869088528882343
2231,13205090200,0.47872688594338075
2232,13205090300,0.5792014400261822
2233,13205090401,0.5711012927507773
2234,13205090402,0.526591392570774
2235,13205090501,0.5173866797578137
2236,13205090502,0.47316314842088036
2237,13207050101,0.49288168875797744
2238,13207050102,0.5312960235640648
2239,13207050200,0.5310505645557192
2240,13207050301,0.46669939453444603
2241,13207050302,0.49504990999836357
2242,13209950100,0.4495581737849779
2243,13209950200,0.5124365897561773
2244,13209950300,0.4336442480772377
2245,13211010100,0.5939289805269187
2246,13211010200,0.5640648011782032
2247,13211010301,0.6620029455081
2248,13211010302,0.6585665193912615
2249,13211010400,0.5645148093601702
2250,13211010500,0.5748240877106856
2251,13213010100,0.47267223040418915
2252,13213010201,0.540950744558992
2253,13213010203,0.4804041891670757
2254,13213010204,0.5472099492718049
2255,13213010300,0.5126002290950744
2256,13213010401,0.5943789887088856
2257,13213010402,0.5645557191948944
2258,13213010500,0.5579283259695631
2259,13213010600,0.5763786614302078
2260,13213010700,0.5533873343151694
2261,13215000200,0.6742758959253805
2262,13215000300,0.6735804287350678
2263,13215000400,0.6704303714612992
2264,13215000800,0.7083946980854197
2265,13215000900,0.675748649975454
2266,13215001000,0.6568892161675666
2267,13215001100,0.635861561119293
2268,13215001200,0.6121747668139421
2269,13215001400,0.6656030109638358
2270,13215001600,0.6984536082474226
2271,13215001800,0.6808623793159875
2272,13215002000,0.6362297496318114
2273,13215002100,0.6631075110456555
2274,13215002200,0.6242022582228768
2275,13215002300,0.6613483881525118
2276,13215002400,0.685362461135657
2277,13215002500,0.7139175257731958
2278,13215002700,0.6707985599738178
2279,13215002800,0.6759531991490755
2280,13215002901,0.6364342988054328
2281,13215002902,0.6712076583210604
2282,13215003000,0.6901080019636721
2283,13215003200,0.7083537882506954
2284,13215003301,0.6547619047619047
2285,13215003302,0.7000081819669448
2286,13215003400,0.639216167566683
2287,13215010106,0.5778514154802814
2288,13215010108,0.6310751104565537
2289,13215010109,0.5063410243822615
2290,13215010110,0.5531827851415481
2291,13215010111,0.5411962035673376
2292,13215010204,0.6403616429389625
2293,13215010205,0.6282932416953035
2294,13215010206,0.6296023564064801
2295,13215010207,0.5592374406807397
2296,13215010208,0.625306823760432
2297,13215010209,0.5675830469644902
2298,13215010301,0.6378252331860579
2299,13215010303,0.6279250531827851
2300,13215010304,0.6452708231058746
2301,13215010401,0.650670921289478
2302,13215010402,0.6592210767468499
2303,13215010501,0.6435526100474553
2304,13215010502,0.7509000163639339
2305,13215010602,0.5898789068892161
2306,13215010605,0.625306823760432
2307,13215010606,-
2308,13215010607,0.6309114711176567
2309,13215010608,0.6293978072328588
2310,13215010701,0.5888152511863851
2311,13215010702,0.613524791359843
2312,13215010704,0.6098429062346589
2313,13215010705,0.5679921453117329
2314,13215010801,0.6663393879888725
2315,13215010802,0.7234495172639501
2316,13215011100,0.685362461135657
2317,13215011200,0.657257404680085
2318,13215011400,0.684135166093929
2319,13215011500,0.6467844869906725
2320,13217100101,0.5726558664702994
2321,13217100102,0.6033791523482245
2322,13217100202,0.4811814760268368
2323,13217100203,0.5241368024873179
2324,13217100204,0.5275732286041563
2325,13217100301,0.639216167566683
2326,13217100302,0.4843724431353298
2327,13217100400,0.6765668466699394
2328,13217100503,0.44681721485845194
2329,13217100504,0.5683194239895271
2330,13217100505,0.5456144657175586
2331,13217100506,0.5601783668793978
2332,13217100507,0.5258550155457371
2333,13217100600,0.5344051710031091
2334,13217100701,0.5706512845688103
2335,13217100702,0.4736131566028473
2336,13217100801,0.46440844378988705
2337,13217100802,0.5312142038946163
2338,13217100902,0.5314187530682376
2339,13217100903,0.5608329242349861
2340,13217100904,0.43221240386188836
2341,13217100905,0.485027000490918
2342,13219030101,0.5510554737358861
2343,13219030102,0.5688921616756668
2344,13219030103,0.5383734249713631
2345,13219030104,0.5229095074455898
2346,13219030201,0.6227704140075274
2347,13219030202,0.5344869906725577
2348,13219030300,0.5484781541482572
2349,13219030401,0.6066928489608902
2350,13219030402,0.5486827033218786
2351,13219030500,0.5240140729831451
2352,13219030600,0.4387579774177712
2353,13221960100,0.4192030764195713
2354,13221960203,0.5067910325642284
2355,13221960204,0.5274504990999835
2356,13221960205,0.4846997218131238
2357,13221960206,0.5100229095074456
2358,13221960300,0.5162821142202585
2359,13223120104,0.46399934544264443
2360,13223120105,0.4493945344460808
2361,13223120106,0.440558010145639
2362,13223120107,0.5357142857142857
2363,13223120108,0.4556128293241696
2364,13223120109,0.4768859433807887
2365,13223120110,0.5071592210767468
2366,13223120111,0.5209049255441007
2367,13223120203,0.5406643757159222
2368,13223120205,0.5683603338242513
2369,13223120206,0.5240958926525936
2370,13223120207,0.5449599083619703
2371,13223120208,0.5184912452953689
2372,13223120301,0.4551628211422026
2373,13223120303,0.5011454753722795
2374,13223120304,0.45712649320896737
2375,13223120305,0.6578710522009491
2376,13223120306,0.505195549009982
2377,13223120307,0.5075683194239895
2378,13223120401,0.4886679757813779
2379,13223120402,0.5129684176075928
2380,13223120403,0.4620356733758796
2381,13223120503,0.48932253313696616
2382,13223120504,0.4317623956799214
2383,13223120505,0.4487399770904925
2384,13223120506,0.510391098019964
2385,13223120507,0.5159548355424644
2386,13223120601,0.5339960726558665
2387,13223120603,0.5659875634102438
2388,13223120604,0.48977254131893305
2389,13223120605,0.4925544100801833
2390,13223120606,0.46314023891343475
2391,13223120607,0.5015954835542464
2392,13225040101,0.5486417934871543
2393,13225040103,0.6257159221076747
2394,13225040104,0.6555391916216659
2395,13225040105,0.526305023727704
2396,13225040200,0.5877106856488299
2397,13225040301,0.5746195385370643
2398,13225040302,0.6437162493863524
2399,13225040400,0.684748813614793
2400,13227050101,0.49791359842906235
2401,13227050102,0.4753722794959908
2402,13227050201,0.6615529373261332
