lat,lon,use_nearby_tract,use_only_actual_tract,best_score
31.450000000000014,-83.00000000000014,0.0,6.0,6.0
31.450000000000014,-82.95000000000014,0.0,6.0,6.0
31.450000000000014,-82.90000000000015,5.0,6.0,6.0
31.450000000000014,-82.85000000000015,5.0,6.0,6.0
31.450000000000014,-82.80000000000015,5.0,6.0,6.0
31.450000000000014,-82.75000000000016,0.0,0.0,0.0
31.450000000000014,-82.70000000000016,0.0,0.0,0.0
31.450000000000014,-82.65000000000016,0.0,0.0,0.0
31.450000000000014,-82.60000000000016,0.0,6.0,6.0
31.450000000000014,-82.55000000000017,0.0,6.0,6.0
31.450000000000014,-82.50000000000017,0.0,6.0,6.0
31.450000000000014,-82.45000000000017,0.0,0.0,0.0
31.450000000000014,-82.40000000000018,0.0,0.0,0.0
31.450000000000014,-82.35000000000018,0.0,0.0,0.0
31.450000000000014,-82.30000000000018,0.0,8.0,8.0
31.450000000000014,-82.25000000000018,0.0,8.0,8.0
31.450000000000014,-82.20000000000019,0.0,8.0,8.0
31.450000000000014,-82.15000000000019,7.0,0.0,7.0
31.450000000000014,-82.1000000000002,0.0,0.0,0.0
31.450000000000014,-82.0500000000002,5.0,6.0,6.0
31.450000000000014,-82.0000000000002,0.0,6.0,6.0
31.450000000000014,-81.9500000000002,0.0,6.0,6.0
31.450000000000014,-81.9000000000002,0.0,0.0,0.0
31.450000000000014,-81.85000000000021,0.0,0.0,0.0
31.450000000000014,-81.80000000000021,0.0,0.0,0.0
31.450000000000014,-81.75000000000021,0.0,0.0,0.0
31.450000000000014,-81.70000000000022,0.0,0.0,0.0
31.450000000000014,-81.65000000000022,0.0,0.0,0.0
31.450000000000014,-81.60000000000022,0.0,0.0,0.0
31.450000000000014,-81.55000000000022,0.0,6.0,6.0
31.450000000000014,-81.50000000000023,0.0,6.0,6.0
31.450000000000014,-81.45000000000023,0.0,6.0,6.0
31.450000000000014,-81.40000000000023,0.0,0.0,0.0
31.450000000000014,-81.35000000000024,0.0,0.0,0.0
31.450000000000014,-81.30000000000024,0.0,0.0,0.0
31.450000000000014,-81.25000000000024,0.0,0.0,0.0
31.450000000000014,-81.20000000000024,0.0,0.0,0.0
31.450000000000014,-81.15000000000025,0.0,0.0,0.0
31.450000000000014,-81.10000000000025,0.0,0.0,0.0
31.450000000000014,-81.05000000000025,0.0,0.0,0.0
31.450000000000014,-81.00000000000026,0.0,0.0,0.0
31.450000000000014,-80.95000000000026,0.0,0.0,0.0
31.450000000000014,-80.90000000000026,0.0,0.0,0.0
31.450000000000014,-80.85000000000026,0.0,0.0,0.0
31.500000000000014,-85.6,0.0,0.0,0.0
31.500000000000014,-85.55,0.0,0.0,0.0
31.500000000000014,-85.5,0.0,0.0,0.0
31.500000000000014,-85.45,0.0,0.0,0.0
31.500000000000014,-85.4,0.0,0.0,0.0
31.500000000000014,-85.35000000000001,0.0,0.0,0.0
31.500000000000014,-85.30000000000001,0.0,0.0,0.0
31.500000000000014,-85.25000000000001,0.0,0.0,0.0
31.500000000000014,-85.20000000000002,0.0,0.0,0.0
31.500000000000014,-85.15000000000002,0.0,0.0,0.0
31.500000000000014,-85.10000000000002,0.0,0.0,0.0
31.500000000000014,-85.05000000000003,0.0,6.0,6.0
31.500000000000014,-85.00000000000003,0.0,6.0,6.0
31.500000000000014,-84.95000000000003,5.0,6.0,6.0
31.500000000000014,-84.90000000000003,5.0,6.0,6.0
31.500000000000014,-84.85000000000004,5.0,6.0,6.0
31.500000000000014,-84.80000000000004,5.0,6.0,6.0
31.500000000000014,-84.75000000000004,0.0,6.0,6.0
31.500000000000014,-84.70000000000005,0.0,6.0,6.0
31.500000000000014,-84.65000000000005,0.0,6.0,6.0
31.500000000000014,-84.60000000000005,0.0,6.0,6.0
31.500000000000014,-84.55000000000005,0.0,6.0,6.0
31.500000000000014,-84.50000000000006,0.0,6.0,6.0
31.500000000000014,-84.45000000000006,0.0,6.0,6.0
31.500000000000014,-84.40000000000006,0.0,10.0,10.0
31.500000000000014,-84.35000000000007,0.0,10.0,10.0
31.500000000000014,-84.30000000000007,0.0,10.0,10.0
31.500000000000014,-84.25000000000007,0.0,10.0,10.0
31.500000000000014,-84.20000000000007,0.0,6.0,6.0
31.500000000000014,-84.15000000000008,5.0,6.0,6.0
31.500000000000014,-84.10000000000008,0.0,6.0,6.0
31.500000000000014,-84.05000000000008,0.0,8.0,8.0
31.500000000000014,-84.00000000000009,7.0,8.0,8.0
31.500000000000014,-83.95000000000009,0.0,6.0,6.0
31.500000000000014,-83.90000000000009,0.0,6.0,6.0
31.500000000000014,-83.8500000000001,0.0,6.0,6.0
31.500000000000014,-83.8000000000001,0.0,0.0,0.0
31.500000000000014,-83.7500000000001,0.0,0.0,0.0
31.500000000000014,-83.7000000000001,0.0,0.0,0.0
31.500000000000014,-83.6500000000001,7.0,8.0,8.0
31.500000000000014,-83.60000000000011,9.0,8.0,9.0
31.500000000000014,-83.55000000000011,0.0,10.0,10.0
31.500000000000014,-83.50000000000011,9.0,6.0,9.0
31.500000000000014,-83.45000000000012,0.0,6.0,6.0
31.500000000000014,-83.40000000000012,0.0,6.0,6.0
31.500000000000014,-83.35000000000012,0.0,6.0,6.0
31.500000000000014,-83.30000000000013,0.0,6.0,6.0
31.500000000000014,-83.25000000000013,0.0,6.0,6.0
31.500000000000014,-83.20000000000013,0.0,6.0,6.0
31.500000000000014,-83.15000000000013,0.0,6.0,6.0
31.500000000000014,-83.10000000000014,5.0,6.0,6.0
31.500000000000014,-83.05000000000014,0.0,6.0,6.0
31.500000000000014,-83.00000000000014,0.0,6.0,6.0
31.500000000000014,-82.95000000000014,0.0,6.0,6.0
31.500000000000014,-82.90000000000015,0.0,0.0,0.0
31.500000000000014,-82.85000000000015,5.0,6.0,6.0
31.500000000000014,-82.80000000000015,0.0,6.0,6.0
31.500000000000014,-82.75000000000016,7.0,0.0,7.0
31.500000000000014,-82.70000000000016,0.0,0.0,0.0
31.500000000000014,-82.65000000000016,0.0,0.0,0.0
31.500000000000014,-82.60000000000016,0.0,0.0,0.0
31.500000000000014,-82.55000000000017,0.0,0.0,0.0
31.500000000000014,-82.50000000000017,0.0,0.0,0.0
31.500000000000014,-82.45000000000017,0.0,0.0,0.0
31.500000000000014,-82.40000000000018,0.0,0.0,0.0
31.500000000000014,-82.35000000000018,0.0,0.0,0.0
31.500000000000014,-82.30000000000018,0.0,0.0,0.0
31.500000000000014,-82.25000000000018,0.0,8.0,8.0
31.500000000000014,-82.20000000000019,0.0,8.0,8.0
31.500000000000014,-82.15000000000019,0.0,0.0,0.0
31.500000000000014,-82.1000000000002,0.0,6.0,6.0
31.500000000000014,-82.0500000000002,0.0,6.0,6.0
31.500000000000014,-82.0000000000002,0.0,6.0,6.0
31.500000000000014,-81.9500000000002,0.0,6.0,6.0
31.500000000000014,-81.9000000000002,0.0,0.0,0.0
31.500000000000014,-81.85000000000021,0.0,0.0,0.0
31.500000000000014,-81.80000000000021,0.0,0.0,0.0
31.500000000000014,-81.75000000000021,0.0,0.0,0.0
31.500000000000014,-81.70000000000022,0.0,0.0,0.0
31.500000000000014,-81.65000000000022,0.0,0.0,0.0
31.500000000000014,-81.60000000000022,0.0,0.0,0.0
31.500000000000014,-81.55000000000022,0.0,0.0,0.0
31.500000000000014,-81.50000000000023,0.0,0.0,0.0
31.500000000000014,-81.45000000000023,0.0,0.0,0.0
31.500000000000014,-81.40000000000023,0.0,0.0,0.0
31.500000000000014,-81.35000000000024,0.0,0.0,0.0
31.500000000000014,-81.30000000000024,0.0,0.0,0.0
31.500000000000014,-81.25000000000024,0.0,0.0,0.0
31.500000000000014,-81.20000000000024,0.0,0.0,0.0
31.500000000000014,-81.15000000000025,0.0,0.0,0.0
31.500000000000014,-81.10000000000025,0.0,0.0,0.0
31.500000000000014,-81.05000000000025,0.0,0.0,0.0
31.500000000000014,-81.00000000000026,0.0,0.0,0.0
31.500000000000014,-80.95000000000026,0.0,0.0,0.0
31.500000000000014,-80.90000000000026,0.0,0.0,0.0
31.500000000000014,-80.85000000000026,0.0,0.0,0.0
31.550000000000015,-85.6,0.0,0.0,0.0
31.550000000000015,-85.55,0.0,0.0,0.0
31.550000000000015,-85.5,0.0,0.0,0.0
31.550000000000015,-85.45,0.0,0.0,0.0
31.550000000000015,-85.4,0.0,0.0,0.0
31.550000000000015,-85.35000000000001,0.0,0.0,0.0
31.550000000000015,-85.30000000000001,0.0,0.0,0.0
31.550000000000015,-85.25000000000001,0.0,0.0,0.0
31.550000000000015,-85.20000000000002,0.0,0.0,0.0
31.550000000000015,-85.15000000000002,0.0,0.0,0.0
31.550000000000015,-85.10000000000002,0.0,0.0,0.0
31.550000000000015,-85.05000000000003,5.0,0.0,5.0
31.550000000000015,-85.00000000000003,0.0,6.0,6.0
31.550000000000015,-84.95000000000003,0.0,6.0,6.0
31.550000000000015,-84.90000000000003,0.0,6.0,6.0
31.550000000000015,-84.85000000000004,0.0,6.0,6.0
31.550000000000015,-84.80000000000004,0.0,6.0,6.0
31.550000000000015,-84.75000000000004,0.0,6.0,6.0
31.550000000000015,-84.70000000000005,0.0,6.0,6.0
31.550000000000015,-84.65000000000005,0.0,6.0,6.0
31.550000000000015,-84.60000000000005,0.0,6.0,6.0
31.550000000000015,-84.55000000000005,0.0,6.0,6.0
31.550000000000015,-84.50000000000006,0.0,6.0,6.0
31.550000000000015,-84.45000000000006,0.0,10.0,10.0
31.550000000000015,-84.40000000000006,0.0,10.0,10.0
31.550000000000015,-84.35000000000007,0.0,10.0,10.0
31.550000000000015,-84.30000000000007,0.0,6.0,6.0
31.550000000000015,-84.25000000000007,0.0,10.0,10.0
31.550000000000015,-84.20000000000007,7.0,6.0,7.0
31.550000000000015,-84.15000000000008,7.0,8.0,8.0
31.550000000000015,-84.10000000000008,0.0,6.0,6.0
31.550000000000015,-84.05000000000008,0.0,8.0,8.0
31.550000000000015,-84.00000000000009,7.0,8.0,8.0
31.550000000000015,-83.95000000000009,9.0,6.0,9.0
31.550000000000015,-83.90000000000009,9.0,8.0,9.0
31.550000000000015,-83.8500000000001,0.0,6.0,6.0
31.550000000000015,-83.8000000000001,0.0,0.0,0.0
31.550000000000015,-83.7500000000001,0.0,0.0,0.0
31.550000000000015,-83.7000000000001,0.0,0.0,0.0
31.550000000000015,-83.6500000000001,7.0,0.0,7.0
31.550000000000015,-83.60000000000011,0.0,10.0,10.0
31.550000000000015,-83.55000000000011,0.0,10.0,10.0
31.550000000000015,-83.50000000000011,0.0,10.0,10.0
31.550000000000015,-83.45000000000012,0.0,10.0,10.0
31.550000000000015,-83.40000000000012,0.0,0.0,0.0
31.550000000000015,-83.35000000000012,0.0,6.0,6.0
31.550000000000015,-83.30000000000013,0.0,6.0,6.0
31.550000000000015,-83.25000000000013,0.0,6.0,6.0
31.550000000000015,-83.20000000000013,5.0,6.0,6.0
31.550000000000015,-83.15000000000013,0.0,6.0,6.0
31.550000000000015,-83.10000000000014,0.0,6.0,6.0
31.550000000000015,-83.05000000000014,0.0,6.0,6.0
31.550000000000015,-83.00000000000014,0.0,6.0,6.0
31.550000000000015,-82.95000000000014,0.0,6.0,6.0
31.550000000000015,-82.90000000000015,0.0,6.0,6.0
31.550000000000015,-82.85000000000015,7.0,8.0,8.0
31.550000000000015,-82.80000000000015,0.0,8.0,8.0
31.550000000000015,-82.75000000000016,0.0,8.0,8.0
31.550000000000015,-82.70000000000016,0.0,0.0,0.0
31.550000000000015,-82.65000000000016,0.0,0.0,0.0
31.550000000000015,-82.60000000000016,0.0,0.0,0.0
31.550000000000015,-82.55000000000017,0.0,0.0,0.0
31.550000000000015,-82.50000000000017,0.0,0.0,0.0
31.550000000000015,-82.45000000000017,0.0,0.0,0.0
31.550000000000015,-82.40000000000018,0.0,0.0,0.0
31.550000000000015,-82.35000000000018,0.0,0.0,0.0
31.550000000000015,-82.30000000000018,0.0,0.0,0.0
31.550000000000015,-82.25000000000018,0.0,0.0,0.0
31.550000000000015,-82.20000000000019,0.0,0.0,0.0
31.550000000000015,-82.15000000000019,0.0,0.0,0.0
31.550000000000015,-82.1000000000002,0.0,6.0,6.0
31.550000000000015,-82.0500000000002,0.0,6.0,6.0
31.550000000000015,-82.0000000000002,0.0,6.0,6.0
31.550000000000015,-81.9500000000002,0.0,6.0,6.0
31.550000000000015,-81.9000000000002,9.0,8.0,9.0
31.550000000000015,-81.85000000000021,0.0,0.0,0.0
31.550000000000015,-81.80000000000021,0.0,0.0,0.0
31.550000000000015,-81.75000000000021,0.0,0.0,0.0
31.550000000000015,-81.70000000000022,0.0,0.0,0.0
31.550000000000015,-81.65000000000022,0.0,0.0,0.0
31.550000000000015,-81.60000000000022,0.0,0.0,0.0
31.550000000000015,-81.55000000000022,0.0,0.0,0.0
31.550000000000015,-81.50000000000023,0.0,0.0,0.0
31.550000000000015,-81.45000000000023,0.0,0.0,0.0
31.550000000000015,-81.40000000000023,0.0,0.0,0.0
31.550000000000015,-81.35000000000024,7.0,0.0,7.0
31.550000000000015,-81.30000000000024,0.0,8.0,8.0
31.550000000000015,-81.25000000000024,0.0,8.0,8.0
31.550000000000015,-81.20000000000024,7.0,8.0,8.0
31.550000000000015,-81.15000000000025,0.0,0.0,0.0
31.550000000000015,-81.10000000000025,0.0,0.0,0.0
31.550000000000015,-81.05000000000025,0.0,0.0,0.0
31.550000000000015,-81.00000000000026,0.0,0.0,0.0
31.550000000000015,-80.95000000000026,0.0,0.0,0.0
31.550000000000015,-80.90000000000026,0.0,0.0,0.0
31.550000000000015,-80.85000000000026,0.0,0.0,0.0
31.600000000000016,-85.6,0.0,0.0,0.0
31.600000000000016,-85.55,0.0,0.0,0.0
31.600000000000016,-85.5,0.0,0.0,0.0
31.600000000000016,-85.45,0.0,0.0,0.0
31.600000000000016,-85.4,0.0,0.0,0.0
31.600000000000016,-85.35000000000001,0.0,0.0,0.0
31.600000000000016,-85.30000000000001,0.0,0.0,0.0
31.600000000000016,-85.25000000000001,0.0,0.0,0.0
31.600000000000016,-85.20000000000002,0.0,0.0,0.0
31.600000000000016,-85.15000000000002,0.0,0.0,0.0
31.600000000000016,-85.10000000000002,0.0,0.0,0.0
31.600000000000016,-85.05000000000003,0.0,6.0,6.0
31.600000000000016,-85.00000000000003,0.0,6.0,6.0
31.600000000000016,-84.95000000000003,0.0,6.0,6.0
31.600000000000016,-84.90000000000003,0.0,6.0,6.0
31.600000000000016,-84.85000000000004,0.0,6.0,6.0
31.600000000000016,-84.80000000000004,0.0,6.0,6.0
31.600000000000016,-84.75000000000004,0.0,6.0,6.0
31.600000000000016,-84.70000000000005,0.0,6.0,6.0
31.600000000000016,-84.65000000000005,0.0,6.0,6.0
31.600000000000016,-84.60000000000005,0.0,6.0,6.0
31.600000000000016,-84.55000000000005,0.0,6.0,6.0
31.600000000000016,-84.50000000000006,0.0,6.0,6.0
31.600000000000016,-84.45000000000006,9.0,10.0,10.0
31.600000000000016,-84.40000000000006,0.0,10.0,10.0
31.600000000000016,-84.35000000000007,0.0,10.0,10.0
31.600000000000016,-84.30000000000007,0.0,10.0,10.0
31.600000000000016,-84.25000000000007,0.0,10.0,10.0
31.600000000000016,-84.20000000000007,9.0,8.0,9.0
31.600000000000016,-84.15000000000008,0.0,0.0,0.0
31.600000000000016,-84.10000000000008,0.0,6.0,6.0
31.600000000000016,-84.05000000000008,0.0,6.0,6.0
31.600000000000016,-84.00000000000009,7.0,6.0,7.0
31.600000000000016,-83.95000000000009,0.0,8.0,8.0
31.600000000000016,-83.90000000000009,0.0,8.0,8.0
31.600000000000016,-83.8500000000001,0.0,6.0,6.0
31.600000000000016,-83.8000000000001,0.0,6.0,6.0
31.600000000000016,-83.7500000000001,0.0,0.0,0.0
31.600000000000016,-83.7000000000001,5.0,0.0,5.0
31.600000000000016,-83.6500000000001,0.0,6.0,6.0
31.600000000000016,-83.60000000000011,9.0,6.0,9.0
31.600000000000016,-83.55000000000011,0.0,6.0,6.0
31.600000000000016,-83.50000000000011,5.0,6.0,6.0
31.600000000000016,-83.45000000000012,0.0,0.0,0.0
31.600000000000016,-83.40000000000012,0.0,0.0,0.0
31.600000000000016,-83.35000000000012,0.0,6.0,6.0
31.600000000000016,-83.30000000000013,0.0,6.0,6.0
31.600000000000016,-83.25000000000013,5.0,6.0,6.0
31.600000000000016,-83.20000000000013,0.0,6.0,6.0
31.600000000000016,-83.15000000000013,0.0,6.0,6.0
31.600000000000016,-83.10000000000014,0.0,6.0,6.0
31.600000000000016,-83.05000000000014,0.0,6.0,6.0
31.600000000000016,-83.00000000000014,0.0,6.0,6.0
31.600000000000016,-82.95000000000014,0.0,6.0,6.0
31.600000000000016,-82.90000000000015,0.0,6.0,6.0
31.600000000000016,-82.85000000000015,0.0,8.0,8.0
31.600000000000016,-82.80000000000015,0.0,8.0,8.0
31.600000000000016,-82.75000000000016,0.0,8.0,8.0
31.600000000000016,-82.70000000000016,0.0,8.0,8.0
31.600000000000016,-82.65000000000016,0.0,8.0,8.0
31.600000000000016,-82.60000000000016,0.0,0.0,0.0
31.600000000000016,-82.55000000000017,0.0,0.0,0.0
31.600000000000016,-82.50000000000017,0.0,0.0,0.0
31.600000000000016,-82.45000000000017,0.0,0.0,0.0
31.600000000000016,-82.40000000000018,0.0,0.0,0.0
31.600000000000016,-82.35000000000018,0.0,0.0,0.0
31.600000000000016,-82.30000000000018,0.0,0.0,0.0
31.600000000000016,-82.25000000000018,0.0,0.0,0.0
31.600000000000016,-82.20000000000019,0.0,0.0,0.0
31.600000000000016,-82.15000000000019,0.0,0.0,0.0
31.600000000000016,-82.1000000000002,0.0,6.0,6.0
31.600000000000016,-82.0500000000002,0.0,6.0,6.0
31.600000000000016,-82.0000000000002,0.0,6.0,6.0
31.600000000000016,-81.9500000000002,0.0,0.0,0.0
31.600000000000016,-81.9000000000002,0.0,0.0,0.0
31.600000000000016,-81.85000000000021,0.0,0.0,0.0
31.600000000000016,-81.80000000000021,0.0,0.0,0.0
31.600000000000016,-81.75000000000021,0.0,0.0,0.0
31.600000000000016,-81.70000000000022,0.0,0.0,0.0
31.600000000000016,-81.65000000000022,0.0,0.0,0.0
31.600000000000016,-81.60000000000022,0.0,0.0,0.0
31.600000000000016,-81.55000000000022,0.0,0.0,0.0
31.600000000000016,-81.50000000000023,0.0,0.0,0.0
31.600000000000016,-81.45000000000023,0.0,0.0,0.0
31.600000000000016,-81.40000000000023,0.0,0.0,0.0
31.600000000000016,-81.35000000000024,7.0,8.0,8.0
31.600000000000016,-81.30000000000024,0.0,8.0,8.0
31.600000000000016,-81.25000000000024,0.0,8.0,8.0
31.600000000000016,-81.20000000000024,0.0,8.0,8.0
31.600000000000016,-81.15000000000025,0.0,8.0,8.0
31.600000000000016,-81.10000000000025,0.0,0.0,0.0
31.600000000000016,-81.05000000000025,0.0,0.0,0.0
31.600000000000016,-81.00000000000026,0.0,0.0,0.0
31.600000000000016,-80.95000000000026,0.0,0.0,0.0
31.600000000000016,-80.90000000000026,0.0,0.0,0.0
31.600000000000016,-80.85000000000026,0.0,0.0,0.0
31.650000000000016,-85.6,0.0,0.0,0.0
31.650000000000016,-85.55,0.0,0.0,0.0
31.650000000000016,-85.5,0.0,0.0,0.0
31.650000000000016,-85.45,0.0,0.0,0.0
31.650000000000016,-85.4,0.0,0.0,0.0
31.650000000000016,-85.35000000000001,0.0,0.0,0.0
31.650000000000016,-85.30000000000001,0.0,0.0,0.0
31.650000000000016,-85.25000000000001,0.0,0.0,0.0
31.650000000000016,-85.20000000000002,0.0,0.0,0.0
31.650000000000016,-85.15000000000002,0.0,0.0,0.0
31.650000000000016,-85.10000000000002,0.0,0.0,0.0
31.650000000000016,-85.05000000000003,0.0,6.0,6.0
31.650000000000016,-85.00000000000003,0.0,6.0,6.0
31.650000000000016,-84.95000000000003,0.0,6.0,6.0
31.650000000000016,-84.90000000000003,0.0,6.0,6.0
31.650000000000016,-84.85000000000004,0.0,6.0,6.0
31.650000000000016,-84.80000000000004,0.0,6.0,6.0
31.650000000000016,-84.75000000000004,0.0,6.0,6.0
31.650000000000016,-84.70000000000005,0.0,6.0,6.0
31.650000000000016,-84.65000000000005,0.0,6.0,6.0
31.650000000000016,-84.60000000000005,0.0,6.0,6.0
31.650000000000016,-84.55000000000005,0.0,6.0,6.0
31.650000000000016,-84.50000000000006,0.0,0.0,0.0
31.650000000000016,-84.45000000000006,0.0,0.0,0.0
31.650000000000016,-84.40000000000006,0.0,10.0,10.0
31.650000000000016,-84.35000000000007,0.0,10.0,10.0
31.650000000000016,-84.30000000000007,9.0,10.0,10.0
31.650000000000016,-84.25000000000007,9.0,10.0,10.0
31.650000000000016,-84.20000000000007,9.0,10.0,10.0
31.650000000000016,-84.15000000000008,0.0,10.0,10.0
31.650000000000016,-84.10000000000008,9.0,10.0,10.0
31.650000000000016,-84.05000000000008,0.0,8.0,8.0
31.650000000000016,-84.00000000000009,7.0,6.0,7.0
31.650000000000016,-83.95000000000009,0.0,6.0,6.0
31.650000000000016,-83.90000000000009,0.0,6.0,6.0
31.650000000000016,-83.8500000000001,0.0,6.0,6.0
31.650000000000016,-83.8000000000001,5.0,6.0,6.0
31.650000000000016,-83.7500000000001,0.0,0.0,0.0
31.650000000000016,-83.7000000000001,0.0,6.0,6.0
31.650000000000016,-83.6500000000001,0.0,6.0,6.0
31.650000000000016,-83.60000000000011,0.0,6.0,6.0
31.650000000000016,-83.55000000000011,0.0,6.0,6.0
31.650000000000016,-83.50000000000011,0.0,6.0,6.0
31.650000000000016,-83.45000000000012,0.0,0.0,0.0
31.650000000000016,-83.40000000000012,0.0,0.0,0.0
31.650000000000016,-83.35000000000012,0.0,0.0,0.0
31.650000000000016,-83.30000000000013,0.0,6.0,6.0
31.650000000000016,-83.25000000000013,0.0,6.0,6.0
31.650000000000016,-83.20000000000013,5.0,6.0,6.0
31.650000000000016,-83.15000000000013,0.0,6.0,6.0
31.650000000000016,-83.10000000000014,0.0,6.0,6.0
31.650000000000016,-83.05000000000014,0.0,6.0,6.0
31.650000000000016,-83.00000000000014,0.0,6.0,6.0
31.650000000000016,-82.95000000000014,0.0,6.0,6.0
31.650000000000016,-82.90000000000015,0.0,6.0,6.0
31.650000000000016,-82.85000000000015,0.0,6.0,6.0
31.650000000000016,-82.80000000000015,0.0,8.0,8.0
31.650000000000016,-82.75000000000016,0.0,8.0,8.0
31.650000000000016,-82.70000000000016,0.0,8.0,8.0
31.650000000000016,-82.65000000000016,0.0,8.0,8.0
31.650000000000016,-82.60000000000016,0.0,0.0,0.0
31.650000000000016,-82.55000000000017,0.0,0.0,0.0
31.650000000000016,-82.50000000000017,0.0,0.0,0.0
31.650000000000016,-82.45000000000017,0.0,0.0,0.0
31.650000000000016,-82.40000000000018,0.0,0.0,0.0
31.650000000000016,-82.35000000000018,0.0,0.0,0.0
31.650000000000016,-82.30000000000018,0.0,0.0,0.0
31.650000000000016,-82.25000000000018,0.0,0.0,0.0
31.650000000000016,-82.20000000000019,0.0,0.0,0.0
31.650000000000016,-82.15000000000019,0.0,0.0,0.0
31.650000000000016,-82.1000000000002,0.0,6.0,6.0
31.650000000000016,-82.0500000000002,0.0,6.0,6.0
31.650000000000016,-82.0000000000002,0.0,6.0,6.0
31.650000000000016,-81.9500000000002,5.0,0.0,5.0
31.650000000000016,-81.9000000000002,0.0,0.0,0.0
31.650000000000016,-81.85000000000021,0.0,0.0,0.0
31.650000000000016,-81.80000000000021,0.0,0.0,0.0
31.650000000000016,-81.75000000000021,0.0,0.0,0.0
31.650000000000016,-81.70000000000022,0.0,0.0,0.0
31.650000000000016,-81.65000000000022,0.0,0.0,0.0
31.650000000000016,-81.60000000000022,0.0,0.0,0.0
31.650000000000016,-81.55000000000022,0.0,0.0,0.0
31.650000000000016,-81.50000000000023,0.0,0.0,0.0
31.650000000000016,-81.45000000000023,0.0,0.0,0.0
31.650000000000016,-81.40000000000023,0.0,0.0,0.0
31.650000000000016,-81.35000000000024,0.0,0.0,0.0
31.650000000000016,-81.30000000000024,7.0,0.0,7.0
31.650000000000016,-81.25000000000024,0.0,0.0,0.0
31.650000000000016,-81.20000000000024,0.0,0.0,0.0
31.650000000000016,-81.15000000000025,0.0,8.0,8.0
31.650000000000016,-81.10000000000025,0.0,0.0,0.0
31.650000000000016,-81.05000000000025,0.0,0.0,0.0
31.650000000000016,-81.00000000000026,0.0,0.0,0.0
31.650000000000016,-80.95000000000026,0.0,0.0,0.0
31.650000000000016,-80.90000000000026,0.0,0.0,0.0
31.650000000000016,-80.85000000000026,0.0,0.0,0.0
31.700000000000017,-85.6,0.0,0.0,0.0
31.700000000000017,-85.55,0.0,0.0,0.0
31.700000000000017,-85.5,0.0,0.0,0.0
31.700000000000017,-85.45,0.0,0.0,0.0
31.700000000000017,-85.4,0.0,0.0,0.0
31.700000000000017,-85.35000000000001,0.0,0.0,0.0
31.700000000000017,-85.30000000000001,0.0,0.0,0.0
31.700000000000017,-85.25000000000001,0.0,0.0,0.0
31.700000000000017,-85.20000000000002,0.0,0.0,0.0
31.700000000000017,-85.15000000000002,0.0,0.0,0.0
31.700000000000017,-85.10000000000002,0.0,6.0,6.0
31.700000000000017,-85.05000000000003,0.0,6.0,6.0
31.700000000000017,-85.00000000000003,0.0,6.0,6.0
31.700000000000017,-84.95000000000003,5.0,6.0,6.0
31.700000000000017,-84.90000000000003,0.0,6.0,6.0
31.700000000000017,-84.85000000000004,0.0,6.0,6.0
31.700000000000017,-84.80000000000004,0.0,6.0,6.0
31.700000000000017,-84.75000000000004,0.0,6.0,6.0
31.700000000000017,-84.70000000000005,0.0,6.0,6.0
31.700000000000017,-84.65000000000005,0.0,6.0,6.0
31.700000000000017,-84.60000000000005,0.0,6.0,6.0
31.700000000000017,-84.55000000000005,0.0,6.0,6.0
31.700000000000017,-84.50000000000006,0.0,0.0,0.0
31.700000000000017,-84.45000000000006,0.0,0.0,0.0
31.700000000000017,-84.40000000000006,0.0,0.0,0.0
31.700000000000017,-84.35000000000007,0.0,10.0,10.0
31.700000000000017,-84.30000000000007,9.0,10.0,10.0
31.700000000000017,-84.25000000000007,0.0,8.0,8.0
31.700000000000017,-84.20000000000007,0.0,8.0,8.0
31.700000000000017,-84.15000000000008,9.0,8.0,9.0
31.700000000000017,-84.10000000000008,0.0,10.0,10.0
31.700000000000017,-84.05000000000008,0.0,8.0,8.0
31.700000000000017,-84.00000000000009,0.0,6.0,6.0
31.700000000000017,-83.95000000000009,0.0,6.0,6.0
31.700000000000017,-83.90000000000009,0.0,6.0,6.0
31.700000000000017,-83.8500000000001,0.0,6.0,6.0
31.700000000000017,-83.8000000000001,5.0,6.0,6.0
31.700000000000017,-83.7500000000001,0.0,0.0,0.0
31.700000000000017,-83.7000000000001,0.0,0.0,0.0
31.700000000000017,-83.6500000000001,5.0,6.0,6.0
31.700000000000017,-83.60000000000011,0.0,6.0,6.0
31.700000000000017,-83.55000000000011,0.0,6.0,6.0
31.700000000000017,-83.50000000000011,0.0,6.0,6.0
31.700000000000017,-83.45000000000012,0.0,0.0,0.0
31.700000000000017,-83.40000000000012,0.0,0.0,0.0
31.700000000000017,-83.35000000000012,0.0,0.0,0.0
31.700000000000017,-83.30000000000013,7.0,6.0,7.0
31.700000000000017,-83.25000000000013,5.0,6.0,6.0
31.700000000000017,-83.20000000000013,0.0,6.0,6.0
31.700000000000017,-83.15000000000013,5.0,0.0,5.0
31.700000000000017,-83.10000000000014,0.0,0.0,0.0
31.700000000000017,-83.05000000000014,0.0,0.0,0.0
31.700000000000017,-83.00000000000014,5.0,0.0,5.0
31.700000000000017,-82.95000000000014,0.0,6.0,6.0
31.700000000000017,-82.90000000000015,0.0,6.0,6.0
31.700000000000017,-82.85000000000015,0.0,6.0,6.0
31.700000000000017,-82.80000000000015,0.0,0.0,0.0
